gene	p-value	label
GOLGA5	0.0112843581285253	0
PTEN	0.0113230401878114	1
SSTR1	0.011359371508951	0
TEX35	0.0113948727510996	-1
KPNA1	0.0114369107721487	0
MAST3	0.0114799853965049	0
KPNA7	0.0115051477087908	0
DNAJC11	0.0115356087986721	0
ERBB2	0.0115863214081882	1
RSL1D1	0.0121477898288129	0
CDC16	0.0121650276019444	0
TERF1	0.0122341022885637	0
PPM1A	0.0122951475540717	0
CWC22	0.0123320429691022	-1
EIF4EBP2	0.0123702940843716	0
KIF4B	0.0124543070265298	0
ANGEL1	0.0124774912160931	0
SPAG9	0.0125183093357914	0
SRPK3	0.0125348955868917	0
CERKL	0.012547885559579	0
EXO1	0.0126634122698186	0
HMG20A	0.0126778506001326	0
WEE2	0.0127491448083873	0
TIMP3	0.0127743883985244	0
KIF15	0.0129026183488595	0
ARL11	0.0130738990917935	0
ABCE1	0.0131005747382835	0
MUTYH	0.0131025412108919	0
PRPSAP1	0.0131150793022286	0
GPM6B	0.0133449236860364	0
INTS12	0.0134119265600521	0
ANKRD28	0.0134271101616934	0
EIF3G	0.0135444902186113	0
FHDC1	0.0137900860316709	0
VIPAS39	0.013844547249486	0
THRSP	0.0138639852713937	0
DNAJC22	0.0139831370970068	0
RS1	0.0140142547211841	0
LUC7L	0.0140418449207093	0
TYW3	0.014074525219965	0
HUS1	0.0142119381015032	0
HECW1	0.0143504365821341	1
AP2B1	0.0143558720392107	0
EDIL3	0.0144369135959637	-1
RGPD8	0.0145867902812421	0
KIF6	0.0147183902660809	0
ISYNA1	0.0148487288116436	0
BLOC1S2	0.0149338786914749	0
TFDP2	0.0149504990215067	0
GOLIM4	0.015021839541715	0
ANGEL2	0.0150768948010078	0
DUSP23	0.0152052724918165	-1
PCDH9	0.0152122221319922	1
GREM2	0.0152278672272471	0
TSR2	0.0152693979700861	0
PCBP1	0.0153518291436037	0
FXR2	0.015427296042776	0
CDC27	0.0154280479265308	0
CHRDL1	0.0157016506435363	0
TMEM79	0.0157340311925948	0
PIGG	0.0157447533706766	0
PGAM5	0.0158604708909256	0
EIF3M	0.0158775176876717	0
TP53	0.0159808112124486	1
BRPF1	0.0160113473530119	0
MFGE8	0.0160285814072053	0
EIF4E3	0.016085085507414	0
INTS4	0.016155914391012	0
CYTH3	0.0161656284208346	0
RGS4	0.0161873304111363	0
CREB3L1	0.0162932649728331	0
GRPEL2	0.0164027754491419	-1
MAGEA10	0.0165106788086895	0
CRYM	0.0167201130947394	0
NID2	0.0168560054149386	0
MORF4L1	0.0170472425958191	0
SH3PXD2A	0.0171876090480125	-1
SNUPN	0.0172176532797253	-1
EIF4G3	0.0172626482645182	0
PARN	0.017338626045925	0
VWCE	0.0174324673343353	-1
C1orf54	0.0175226455381094	0
CYTH1	0.0176824306017908	0
ADAM22	0.0178312918345572	1
BRD9	0.0178456922361351	0
IQCE	0.0179054845474894	0
PATZ1	0.0179096913711203	0
RAD9A	0.0180373510749874	0
ARID1A	0.0180477453197539	1
TEAD3	0.0180492190243399	0
NADK	0.0182304366733628	0
ARL13A	0.0185648372324267	0
BCL7B	0.0187211239071004	0
VPS16	0.0191049519118797	0
CHN2	0.0192393857535702	0
KIF3B	0.0192768304424907	0
CUL3	0.0192945275632305	1
DNAJC28	0.0192982825745114	0
DDX10	0.0193617784991779	0
EIF3I	0.0194284921526093	0
ARL15	0.019833841170258	0
IK	0.0199616806749495	0
SLC25A21	0.0200271221300664	0
VPS33B	0.0200984346192966	0
FAN1	0.0202389968412433	0
CTCF	0.0203243025939479	0
ERN2	0.0203393349179504	0
DNAJB2	0.0204242612112549	0
LGI3	0.0204604133917462	0
SNX19	0.0206314807309478	0
NUP188	0.0206838282335017	0
ZNF423	0.0206974691143395	0
KIF5A	0.0207121465141588	0
INTS7	0.0207906468365983	0
RPGR	0.020856292405139	0
E2F7	0.0209045333662934	0
TLE4	0.0209601362018405	0
TFAP4	0.0210069728843922	0
IL24	0.0210139069953677	0
MYLK4	0.0210213874988565	0
SLC1A7	0.0210246183768919	0
SF3B5	0.021058567920306	0
PTTG1	0.021298915454906	0
GPAA1	0.0213596832190614	0
GRID2	0.0214089718866665	0
NMRK1	0.0215797444977769	0
SRSF3	0.0216355613850085	0
ORC1	0.0216453510797337	0
CPNE7	0.0216944228337866	0
EIF2AK3	0.0217249273401764	0
MSANTD3	0.0217468135496199	0
SLFN12	0.0217756452592672	0
KIF3C	0.0218981324962641	0
RTCA	0.021914999673139	-1
MTCH1	0.0219522364457498	0
SON	0.0220073688808644	0
PIGY	0.0221072448288758	0
B3GALT4	0.0221386893263535	0
DBF4	0.0223789211228267	-1
ARID3C	0.0225624748413964	-1
ORC5	0.0227125727724795	0
ING1	0.0227571217383298	0
NADK2	0.0229254015760041	0
NXPE4	0.0231188422926291	0
TREX1	0.023170264098153	0
EIF2B4	0.0234647347121613	0
DYRK1B	0.0236825394994579	0
RORC	0.0237603567704842	0
KIFC3	0.0237618696190734	0
PIGZ	0.0238191691456807	0
CDC14B	0.0238409548273604	0
HMGA1	0.0238460911972917	0
BECN1	0.0240123554222522	0
PDZD2	0.0241146596426086	0
TEAD1	0.0241393647687416	0
AKAP6	0.0244535982059441	1
PIGM	0.0245776411691844	0
ARL3	0.0247291608133204	0
NNMT	0.0247822421514209	0
SMPD2	0.0248317617092553	0
PARP6	0.0249239900571076	0
LYG2	0.0249602070546054	0
ARL10	0.0249867300066171	0
AJUBA	0.0250303163637395	1
HSPG2	0.0252598587488182	1
ANXA13	0.0252908409786214	-1
CREBBP	0.0253092643796489	1
RBMX	0.0254236952135098	0
PIGV	0.0256055408220361	0
SYT6	0.02580100223659	0
UACA	0.0258067102488563	0
FLT4	0.0258078141585381	0
FBP1	0.0258591469361383	0
FANCE	0.0258814966721379	0
EIF4A2	0.0258870935165924	0
HMMR	0.0262415516760885	0
UBA3	0.0263583111575791	-1
DUSP10	0.0264475483282085	0
POLE2	0.0265079617829815	0
PCBP3	0.0265554952521413	0
PXK	0.0265832078198422	0
PLEKHA7	0.0266039247111773	0
HSPA13	0.0266280443961506	-1
B4GALNT3	0.0267468265848539	0
ENTPD5	0.0267681668601417	0
HSPA14	0.0268279840840044	0
PIM2	0.0269585513614162	0
BAIAP2L1	0.0270288521617242	0
NFIA	0.0271121947146838	0
SYNE1	0.0271184286802566	1
STAG2	0.0271443400160781	0
STYXL1	0.0272331371299693	0
BTN1A1	0.0272782790753883	0
CELF1	0.0273529505548838	0
DDX18	0.0274657687421378	0
CYTH4	0.027528619164956	0
SPG21	0.0275455103132063	-1
LRP8	0.0278082009261083	0
PRPS2	0.0278401174588537	0
ORC2	0.0279871653298897	0
HABP4	0.0282208677448276	0
NOTCH3	0.0285817922014179	1
NPTX2	0.0286212922940867	0
PIGL	0.0287668365002806	0
AICDA	0.0288486022386512	0
VGLL1	0.0288586469055487	0
DDX27	0.0288684128811003	0
RIMS1	0.0289617488872006	1
LLPH	0.0290091183297152	0
LRP10	0.0290881998162765	0
CORIN	0.0291068354152352	0
KMT2D	0.0293220653571304	1
SLFN5	0.0296760662626022	0
RRAGC	0.0297150933232311	0
CNOT8	0.0298170246039288	0
DTX4	0.0298455898569182	0
PDCL3	0.0299723304555082	0
CYTH2	0.0300751241185718	0
FBP2	0.0301243682528667	0
TPR	0.0301744517308661	0
ICOS	0.0301860215666472	0
GOLGB1	0.030262596902758	0
NMNAT2	0.0305670800685558	0
CBLL1	0.0306617901846522	0
HCCS	0.0307557112635511	0
KRAS	0.0308251218773593	0
ASXL1	0.0308779453448332	0
HMCES	0.0309258098395417	0
PIGS	0.0309707330852029	0
TAGLN2	0.0309719400396228	0
CDC7	0.0310249844188226	-1
HR	0.0310309485893101	0
PTPRS	0.031049556505154	0
IKZF2	0.03106686515452	0
FAM98B	0.0310708374602803	0
RANBP17	0.0310804060656321	0
ITPA	0.0310906604492973	0
DPF3	0.0311107713988417	0
FEM1A	0.031189496490414	0
PTCRA	0.0315315454255875	0
ESRP1	0.0316389014651807	0
CLSPN	0.031745897080325	-1
TSSK4	0.0318733986749502	0
CLK4	0.0318997497182632	0
GINS1	0.0319524106226209	0
GLP1R	0.032316202555801	0
DDX1	0.0324701074398792	0
HSPA6	0.0325389047588737	0
DDX39A	0.0325860993888225	-1
NIT1	0.032617356934591	0
NUP214	0.0326553287356919	0
SLC25A51	0.0328540990413814	-1
DNAJC27	0.0328990293562658	0
TLR7	0.0329299294352121	1
DNAJC6	0.0331003138452684	0
L3HYPDH	0.0331378932513187	0
IFIT1	0.0332057725646706	0
OXSM	0.0332715853880908	0
NOSIP	0.0333429358924062	0
NPAS2	0.0333788326182133	0
PIK3R4	0.0335093206339466	0
RAD1	0.0336815369179294	0
ARPC4	0.03368944514596	0
C16orf70	0.0336956779602078	-1
PARP8	0.033772111368125	0
ELL3	0.0338389661142543	0
RASD2	0.033949257246309	0
WT1	0.0339610647520211	0
TBC1D23	0.0340130349389338	0
CLK2	0.0341070826856331	0
DDX41	0.0341422434522613	0
UBA5	0.0343880276826587	0
FBXW7	0.034446722285707	1
POMGNT2	0.0347255251483879	0
KMT2C	0.0347396887581978	1
TMEM108	0.0347819994443748	0
FRMD5	0.0348460666541479	0
YY1	0.0349216287754695	0
ITCH	0.0349865497105728	0
PGR	0.0351377946706999	0
SLC25A3	0.0351650874400476	0
GDI1	0.0353245224566756	0
KIF2C	0.0355175029483971	0
VSIG8	0.0355307127770231	-1
STAG1	0.0358824842953301	0
NKTR	0.0360063196349383	0
INF2	0.0360479716955771	0
PABPC5	0.0360702841913607	0
SMARCA4	0.0361510285575666	1
DGCR8	0.0361627416874336	0
FANCF	0.0361693028118084	0
EP300	0.0363520971304802	1
LGR4	0.0363879428199702	0
ATAD3C	0.0364108960554723	0
NUP210	0.0365037958592812	0
DDX49	0.0365748701269452	0
USF2	0.0366368086596181	0
NABP2	0.0366492769569162	-1
OTUD3	0.0366666388673772	0
KNDC1	0.0366755222777781	0
PIGQ	0.0367127818787429	0
AP2A1	0.0369075020763614	0
SUMO1	0.0369745376680133	0
DDX54	0.0369825697234942	0
MYBBP1A	0.0370270672815713	0
INTS2	0.0370283096775917	0
RNF39	0.0371260149846559	0
RIN3	0.0371393458379448	0
FGFBP2	0.0373078465721439	0
EIF2B1	0.0376264798304946	0
ACTBL2	0.0377071978331765	0
AMOTL2	0.0378112681679518	0
RHEB	0.0378430687752798	0
PIGA	0.0379079608975087	0
POLE4	0.0379737400869887	0
CWH43	0.0379971417671353	0
TIRAP	0.0380543353988254	0
PAGR1	0.038055051878722	0
ORC4	0.0380885394120193	0
SRSF6	0.0382927009157933	0
RB1	0.0383179391928343	1
MAP4	0.0383578809658253	0
CDC25C	0.0386007239303352	0
USP46	0.0386090615811473	0
SLC25A27	0.0386140278229668	0
RBPJ	0.0387084917305603	1
NXT2	0.0388751538016582	0
ANXA1	0.0389271981812267	0
PGLS	0.0391807632407522	0
TSPYL4	0.0392414258276367	-1
ANKLE2	0.0393044000971489	0
MRAS	0.0395506169897853	0
NAGA	0.039582391627226	0
HSPA4L	0.0396254498158531	-1
ITIH1	0.0398152883674522	0
EAF1	0.0399241385150728	0
THRAP3	0.0400530589522057	0
NUDT16L1	0.0401392482831563	0
FCER1A	0.0401721808357573	0
AMMECR1	0.0403619249579734	0
BMPER	0.0404070245724207	0
USH1C	0.0406375976196525	0
CCDC136	0.0406826909897272	0
SLC30A4	0.040690702358906	0
CDC45	0.0408292754483016	-1
SERPINB1	0.04086909510275	-1
STAP1	0.0408889754109576	0
C10orf90	0.0409397744484372	0
YBX3	0.040956813172493	-1
FAT1	0.0409623047870282	1
NME6	0.0409907879617808	0
SLC25A33	0.0410418881223741	0
USP50	0.0411220673830208	0
MORF4L2	0.041268560256396	-1
PIGO	0.0413779894341112	0
ZBTB33	0.0413812784554467	0
BZW2	0.0414219193606869	0
DDX5	0.041434504131316	0
IGF2R	0.0415841276663752	0
ARID3B	0.0418043316188555	0
CHD7	0.0418631757044435	0
SSTR2	0.0419042319845331	0
DCBLD2	0.0420074016365427	0
MAN1C1	0.0420217387012493	0
PRMT5	0.0421283565961704	0
RASSF5	0.0421973279361482	0
CORO7	0.0423635615936143	0
B3GALNT2	0.0425045070791119	0
PRDM1	0.043265387294151	0
POMK	0.0432722022461133	0
MAN1A2	0.0434466122661853	0
NRP2	0.04370142576763	0
SLC25A46	0.0437593145850735	0
SMPD4	0.0437639536097324	0
PPIL4	0.0438701296069464	0
PIGB	0.0439353856078907	0
MAN1A1	0.0440656291005015	0
PFKL	0.044157280449817	0
NMRK2	0.0442720266378821	0
METAP1D	0.0443376075486569	0
KIF5B	0.0443520538039729	0
PBLD	0.0444558373421609	0
PWWP2B	0.0446330009875893	0
TP53BP1	0.044698444111135	0
FANCG	0.0450126417050126	0
RRP15	0.0450155322288952	0
GEMIN6	0.0451723098494331	0
PRMT3	0.0451804688325384	-1
LRSAM1	0.0452390777869265	0
ATG4B	0.0452662405449147	0
DCLRE1C	0.0454195076882192	0
EIF4ENIF1	0.0455797329520869	0
TRIM73	0.0458560535965189	0
SLC25A31	0.0459001173039445	0
BDNF	0.0460269015791889	0
SLC39A12	0.0460898860122243	1
PIGT	0.0461482938235245	0
TKT	0.0461684754342698	0
SYN1	0.0463933313234579	0
USP28	0.0464088713091525	0
NADSYN1	0.0465384142098032	0
PIGH	0.0466262305458562	0
TMEM165	0.0468194658999916	0
KCNA5	0.0472512720989751	0
CUL7	0.0472829014063057	0
ARID5A	0.047374357284799	0
DYNC1H1	0.0474795108626158	0
SLC25A53	0.047681212989554	0
HNRNPR	0.0477310274933041	-1
PLK1	0.0479157704578483	0
SNRNP25	0.0480048161510485	-1
PA2G4	0.0480174455491916	0
MAP1B	0.0480275920198075	0
TIPIN	0.0480382248344258	0
IKBKE	0.0482002514004686	0
PRPF4B	0.0482419077073178	0
HSPA1L	0.048284243715965	0
SSBP4	0.0482924554038403	0
DOCK2	0.0483063992453664	1
PIGP	0.0484105081155991	0
PIM1	0.0484565142332821	0
DDX52	0.0485490968903616	0
RAD51	0.0486725435025281	0
FANCM	0.0487398259642921	0
GJA1	0.0489550202693695	0
RASA3	0.0491093141063242	0
NELFCD	0.0491666493318949	-1
CNGA3	0.0492093858662461	0
KDM4A	0.049299721418503	0
NLGN3	0.0493771140098343	0
OR1J1	0.0494095472997433	0
INSRR	0.0494928371286692	0
NFAT5	0.0495011792110474	0
RALGAPA2	0.0495402436365389	-1
SMPD1	0.0495613531378886	0
OPA3	0.0495721977480232	0
RAP1GAP	0.0495856505742131	-1
DHCR24	0.0496229062477992	0
EIF1AX	0.0496916191054599	0
OTP	0.0498107298676623	0
NFATC2	0.0498762615268608	0
PSMC3IP	0.0499730988243705	0
LUC7L3	0.0500345703804302	0
CPT1B	0.050113809447124	0
MCM6	0.0501268336094357	0
NQO2	0.0501604038794872	0
TEAD4	0.0502297013377696	0
WASF1	0.0503075919969818	0
NKAP	0.0505284427203574	0
VPS13A	0.0505881261026011	0
MAT2A	0.0506558728026383	0
CDS2	0.0506680486316705	0
POMGNT1	0.0507426407447374	0
CSNK1E	0.0507877078621196	0
SORCS1	0.0508653801286921	0
HSPA1B	0.051296114710488	0
SPECC1L	0.0513999092716817	0
CAMSAP3	0.0514427390752967	0
VANGL1	0.0514751362508761	1
NR3C1	0.0514798148068159	0
RAP2C	0.0516265455362284	0
ST13	0.051911741585176	0
DDB1	0.0519798183183659	0
AGMAT	0.0520047746686448	0
PC	0.0521253505291994	0
LRRC59	0.0522232982001433	0
MAGED1	0.0523637603991128	0
BLM	0.0523857543312552	0
H6PD	0.0523964335704653	0
FBXO45	0.0524871737316448	0
SNRPC	0.0525211475763529	0
PIGK	0.0525587436214889	0
GYG1	0.0525831169278044	0
CHRM3	0.0525889048814844	0
RPE	0.0526813890283134	0
PRKAG2	0.0528815869760253	0
SLC2A4	0.0530782299152682	0
TRIM56	0.0531292836177262	0
DDX19A	0.0531551737233137	-1
NMNAT1	0.0532216623084431	0
MCM8	0.053406804324352	0
AASS	0.0534646435548704	0
ARMC6	0.0535737361016471	0
SCYL1	0.0536423163944733	0
MAN1B1	0.0536588689473484	0
SNAPC3	0.0538599232981631	0
SERHL2	0.0538625148068796	0
ATG3	0.0538791320557	-1
EME1	0.053920530462456	0
RPP30	0.0539859109519161	0
NR1D1	0.0540624471236432	0
RNF34	0.0540909796071886	0
CRYZL1	0.0541514937806588	0
FECH	0.0543041557214141	0
TRAM1	0.0543657517293387	-1
NLGN2	0.0543676982111959	0
METTL23	0.0544813115544871	0
SLC30A6	0.054501019088103	0
HSPA8	0.0545072951069907	0
PSIP1	0.0545334364596845	0
RAB11B	0.0545898665100102	0
RANBP6	0.0547108207027654	0
RPIA	0.0547381614233859	0
