gene	p-value	label
ZFP36	0.0004545833070289	0
DCP1B	0.0004579241578856	0
ARF1	0.0004589600233728	0
SCAF4	0.0004783844078584	0
HNRNPA3	0.0004790541149433	-1
IRAK2	0.0004885290245283	0
SLCO3A1	0.000502074135207	0
DNAJC17	0.0005158667664755	0
ZNF687	0.0005159789288246	0
CDK13	0.0005264646566566	0
UST	0.0005753818600768	0
SEC24C	0.0006139124689624	0
WDTC1	0.0006204021060383	0
UXS1	0.0006256626207012	0
UCKL1	0.0006329657797685	0
YBX1	0.0007094596743086	0
GPC6	0.0007462610296605	0
AKR1A1	0.0007540425939017	0
PREB	0.0007646359374063	0
IGF2BP2	0.0007745552137457	0
KMT2A	0.0007788624025022	1
ENGASE	0.0007915518690843	-1
ACTR2	0.0007924868464962	0
TOP3A	0.0008027311579619	0
CDC25B	0.0008089314835372	0
PPM1L	0.0008814978174595	0
MED15	0.0008885758972486	0
MAP3K8	0.0009457435574001	0
DYNC2LI1	0.0009651497061785	0
NFKB2	0.0009697353131601	0
DLGAP3	0.0009853605575807	-1
GRM1	0.001000410843941	0
TMEM38B	0.0010627217128351	0
CPSF3	0.0010756998009931	-1
PPP6R3	0.0010924050689016	-1
GRM5	0.0011663166983917	0
DYNC1LI2	0.0011821357146152	-1
PPP1CB	0.0012124492775713	0
NFYA	0.001242107826194	0
GADD45G	0.0012468644186635	0
DDX39A	0.0012515130513532	-1
TFDP1	0.0012552493417373	1
CPSF6	0.0012555238363807	0
MDH1	0.0012781071079888	0
PIAS4	0.0013554064665445	0
NEDD8	0.0013610825761003	0
RNPS1	0.0013987514621661	0
MTO1	0.0014018198990193	0
SARS2	0.0014394414911819	0
RPS21	0.0014447264290932	0
FUBP1	0.0014791432344403	0
ASB7	0.0014909616239563	0
LSM5	0.0015042444026347	0
AZI2	0.0015261245774739	0
CHEK1	0.0015696962145913	0
EIF3H	0.0015788655741504	0
KMT2D	0.0015863837400518	1
DDX6	0.0015998978198628	0
ARHGAP4	0.0016076662811401	0
POMP	0.0016221409223376	0
EHMT1	0.0016406740220787	0
SEC23IP	0.0016921893687217	0
ZBTB7A	0.0017031262075962	0
FUS	0.0017062221444128	0
ZNF592	0.0017162966288728	0
EXT1	0.0017615223431406	0
LRRTM2	0.0017835453620081	0
SEC13	0.0017859707817713	-1
MCM3	0.0017900920586387	0
MPST	0.0018281040341021	0
TMTC4	0.0018872845943662	0
PRKAG1	0.0018951881115553	0
RPL18A	0.0019300135875027	0
MCRS1	0.0019399321692393	0
ACTR3	0.0019565054968888	0
PER1	0.0020856674588735	0
KLC1	0.0021029777854664	0
MAPKAP1	0.0021111439804247	0
PRMT5	0.0021181147207046	0
MYB	0.0021354205941954	0
PNP	0.0022609718006062	0
RPS29	0.0022730142383297	0
SEC16A	0.0022808789136219	0
DDX23	0.0022919869317168	0
XAB2	0.0023020522312175	0
TTC37	0.0023354734846035	0
RALGDS	0.0023440255352373	0
POLR3F	0.0023768739249704	0
MED27	0.0024138142111539	0
ARID5B	0.0024242879028987	0
DNAJC8	0.0024283196615898	-1
MDH2	0.0024497727866876	0
DCTN1	0.0024649575032896	0
IL6ST	0.0025159493538974	0
GSK3A	0.0025567375133807	0
AKT1	0.0025926845088806	1
KMT2C	0.0026138248879761	1
SNRPD2	0.0026198169386312	0
NGRN	0.0026322833593783	0
ARHGEF11	0.0026372727324456	-1
TSHR	0.002658898212878	0
EDC4	0.0026665811931411	0
SPRY2	0.0027229526519975	0
GIPC1	0.002742934578591	-1
ARAF	0.002839574707256	0
RTCB	0.002841447185102	0
SORD	0.0029105457656647	0
EIF2S1	0.0029591206268053	0
E2F6	0.0029954932718062	-1
FEN1	0.0030467814884042	0
CAP1	0.0030551428600413	0
XRN1	0.0030797274268039	0
RBBP4	0.0031339562082257	-1
CHD3	0.0031541815671473	0
NSUN4	0.0031917722570572	0
CSNK1G2	0.0032058837657557	0
SSBP1	0.0032644335938238	0
N6AMT1	0.0033119633576508	0
LRPPRC	0.0033297502010982	0
FBXL17	0.0033376911425007	0
USP8	0.0033634723803575	0
RMI1	0.003391460492706	0
SFPQ	0.0034190011316498	0
SUPT16H	0.0034745959352612	0
ADRM1	0.003508284236038	0
UBTF	0.0035393134808956	0
CNOT8	0.0035937997641064	0
CTPS2	0.0036232393921952	0
RBBP5	0.0038001248319905	0
DCP2	0.0038192786299186	0
TRIB1	0.0038565460803492	0
GNPDA1	0.0038601399391866	0
PARN	0.0038616514266583	0
AS3MT	0.0038785925652938	0
HS6ST2	0.0038922549587321	0
MED4	0.0039193111408202	0
RUFY1	0.00399473539392	0
AKAP11	0.003997225771326	0
TOP2A	0.0040159234689408	0
PSME1	0.0040750882005498	0
EEF2	0.0040788663013437	0
ATP6V1B1	0.004139279230543	-1
EXTL2	0.0041664521120685	0
SH3PXD2A	0.004320844252758	-1
POLA2	0.0043371348526192	-1
PPWD1	0.0043794019793023	0
BCL7C	0.0044315322916383	0
MRPL50	0.0044504354111175	0
SOD1	0.0045068057785127	0
LSM2	0.0045753931667934	0
MEN1	0.0046018839654667	0
VAMP2	0.0046424107898963	0
CCT2	0.0046795759081367	0
PCF11	0.004789353103654	0
ORMDL1	0.00480601423021	0
GMPPB	0.0048254797935222	0
GFM1	0.0048309032720496	0
PRKRA	0.0048655956962177	0
PAXIP1	0.0048988725715958	0
ILK	0.0049324108604562	0
FANCI	0.0050492959587243	0
EIF3K	0.0051202386343673	0
MED23	0.0051588297630904	0
SEC61B	0.0051679275487691	0
PTPN13	0.0053456675929845	0
RPS8	0.0054731351761971	0
CNOT6L	0.0055492896253084	0
EXOSC3	0.0055960509930486	0
CKS1B	0.0057139615795312	0
RUVBL1	0.0057737012623634	0
IL6R	0.0058088677547773	0
IDH1	0.0058461980528482	1
FBL	0.0058511528896573	0
PI4KB	0.0060230215729903	-1
PAAF1	0.0061089414741155	-1
PIK3C2A	0.0061181675722531	0
SSU72	0.0061504172730905	0
MARS2	0.0062089967835987	0
SUPT6H	0.0062159291737316	0
CDC20	0.0062982941741945	0
CDKN1B	0.0063482152513723	1
DDX24	0.0064511605727032	0
ST6GAL2	0.0065722881353555	0
TTC1	0.0065889480592843	0
BLM	0.0066270096000846	0
PPIL1	0.0066732998245395	0
RPL24	0.0067325917571864	0
UAP1	0.0067587847090187	0
MED31	0.0067935847467228	-1
EIF3B	0.0068338681796609	0
LMTK2	0.0069413453059182	0
DIMT1	0.0069493952260143	-1
CDK1	0.0069885459689211	0
NFRKB	0.0070274090499481	0
EIF3L	0.0071860557330393	-1
LATS2	0.0071918842371994	0
CIAO1	0.007213261914071	0
PGM3	0.0072542176566694	0
PGM2L1	0.0073406856041194	0
PAK4	0.0075649502065121	0
FOSL1	0.0076336648529921	0
PGAM5	0.0076577569206782	0
SPHK2	0.0077335684903292	0
SNW1	0.0077852183433312	-1
RPL13A	0.0078063659524131	-1
XYLT1	0.0078595754875866	0
MAP4K2	0.0079384471672698	0
IPPK	0.0079544208807527	-1
DYNC1I2	0.0079865787080042	0
IFT122	0.0080281672631669	0
WDR83	0.0080928671104982	0
COX15	0.0081431490859334	0
RPL3	0.0082403027118683	0
HAUS2	0.0084901742367262	0
EIF2B2	0.0085070902679012	0
DCP1A	0.0086180351980074	0
DDX56	0.0086330431809459	0
DNAJC13	0.0086815786532408	0
PHF12	0.0087237062691464	-1
PABPC1	0.0087840698343638	0
KIF5B	0.0088530335363103	0
EXOSC10	0.0088962058279306	0
MED13	0.0089513205080478	0
LMAN2L	0.008961122701817	0
NAA10	0.0089791364883547	0
SNRPA	0.0090563511154881	0
GNPDA2	0.0091190592530417	0
SEC61A1	0.0091554632837739	0
EXOSC5	0.0092385009219371	0
PPP1R15A	0.0093749303806672	0
IFT140	0.0093908944982168	0
MCM4	0.0094019837750822	0
EIF2S3	0.0094348005102931	0
ATF4	0.0094393900861661	0
ZNF768	0.0095150200880966	0
WRN	0.009557222348196	0
IFT172	0.009947053046955	0
HDAC3	0.0101537473349774	0
MRPL38	0.0102329979249138	0
ZNF346	0.0102616279200826	0
SS18	0.0103675534831762	0
RB1	0.0104467841134872	1
CDC14B	0.0104732055346856	0
BCL9L	0.0105214246704742	0
SPTSSA	0.0106082177160805	0
EIF2B3	0.010648998109395	0
GHR	0.0107110776451352	0
ACTR1A	0.010729678806303	0
SKIL	0.0107340365655182	0
NET1	0.0108724961463203	0
BLZF1	0.011241735837867	-1
MED21	0.0112524138744463	0
EARS2	0.011273633762895	0
LNX2	0.011283841369363	0
RUVBL2	0.0112896325462126	0
POGZ	0.0113417461487642	0
BRK1	0.0113681833088181	0
CBX1	0.0113881573701731	-1
TOPORS	0.0114885038106449	0
DIS3	0.0116103571245632	0
PRKAA2	0.011711735931928	0
TP53	0.0117426580025165	1
FAN1	0.0118526282585704	0
USP3	0.011982117946587	0
MRPL11	0.0121511526186457	0
FST	0.0121550098965587	0
RPL6	0.0121693916252592	0
ADAR	0.0121817799549976	0
PSPC1	0.0122564529628162	0
WIPF2	0.0122787895979785	0
MKI67	0.0122831337738728	0
CBX4	0.0124370667875951	0
DNAJC24	0.0125731049712949	0
CCT6A	0.0125882237593508	0
PARS2	0.0126932734765357	0
UMPS	0.0127351892701404	0
DLG3	0.012822058133373	0
SEC22C	0.0128531917750735	0
DYNC1LI1	0.0129546472759957	0
RAP1GDS1	0.0132406085271153	0
DHX30	0.0133800463823578	0
PCBD1	0.0134511316355967	0
FA2H	0.0136815822079062	0
CCND1	0.0137363290707522	1
DDX46	0.0138988278115146	0
MED13L	0.0139011652771238	0
CAPNS1	0.0139232224838264	0
EEA1	0.0139737022111118	0
BCL3	0.0140135142778397	0
MAP2K2	0.0140993471556214	0
PIKFYVE	0.0141588052173408	0
NSL1	0.0142202615002084	0
NXF1	0.0142852252912382	0
MSH2	0.0143013668378991	1
CDK6	0.0145089500593464	0
MGAT4A	0.0145367890683445	0
SEL1L	0.0146124382612072	0
KIF11	0.0148748675658061	0
PCYT1A	0.01495712402241	0
POLA1	0.0149915766293284	0
ASNS	0.0152672942946704	0
YWHAH	0.0153088007432155	0
COX10	0.0154338372507303	0
PRH2	0.015490744802857	0
N4BP2	0.0154966825805293	0
TBC1D20	0.0156413076390986	0
DNAJA1	0.0157669906039121	-1
BAIAP2L1	0.0157723076722081	0
PLEKHA1	0.0158720830906436	0
CHAF1A	0.015882182348198	0
FARS2	0.0159365544053892	0
RPS15	0.0159729040615205	0
ASH1L	0.0159831764448042	0
KIF15	0.0161629559479534	0
ADD1	0.0163370487658742	0
TRIM28	0.0163664593614401	0
MYL6	0.0166983658984988	0
ARID1B	0.0167309623694149	0
MYC	0.0169077982938609	1
GNB2	0.01691726592946	0
ARID2	0.0171518919454746	0
ADPRM	0.0171773970276779	0
MPG	0.0171787210368154	0
MPPE1	0.0172034486143174	0
KIF4A	0.01728197742789	0
ZC3HAV1	0.0174323086378081	0
DOT1L	0.0175218063662257	0
TPI1	0.0179972985230586	0
CHD1	0.0181611359293793	1
PIP5K1A	0.0182131345706399	0
BZW2	0.0185996497845217	0
SDC2	0.0186609949432784	0
RBM26	0.0187536848518245	0
PTEN	0.0190978481311677	1
TACC1	0.019333645117904	0
TGFA	0.0193385284367257	0
CSTF2T	0.0194940490099615	0
COPS3	0.0195128698536255	0
AGO3	0.0195282202455022	-1
USP16	0.0196679473109254	0
GINS2	0.0196776158226801	0
GTSE1	0.01991173417235	-1
G3BP2	0.0200281007763939	-1
TTK	0.0200666558906142	0
PHF21B	0.0202582371610457	0
ZNF160	0.0203635715637539	0
E2F1	0.0203761736847151	0
CCT4	0.0204493961335384	0
PPP1CC	0.0207547795580485	0
ULK1	0.0208185125689934	0
ZYX	0.020837947454784	0
EIF1AX	0.0208759593238485	0
HRAS	0.020910470396985	1
MAP3K15	0.0209394324022188	0
MLH1	0.0210676401129384	1
GTF2H1	0.0210790842638991	0
NCOR2	0.0211860039531633	1
MIPEP	0.021317479449827	0
DERA	0.021339058739714	0
PRPF40A	0.0213464334646813	0
MCM7	0.0214098201655784	0
IMPDH1	0.0214239359359545	0
PC	0.021500010841852	0
RAF1	0.0215153962991553	1
RABGAP1	0.0218172977897629	0
POLE4	0.0218231384078803	0
UBA52	0.0219035469917154	0
PPIP5K2	0.0220013218003687	-1
PAK2	0.022104142525379	0
FBXW11	0.0221656467104814	0
BARD1	0.022179307278614	0
TAF9	0.0222481856260095	0
MTOR	0.0223152646493162	0
MAP4K4	0.0223268215471035	0
IPMK	0.0223594877465697	0
LSM11	0.0224598489234645	0
GNAS	0.0225794229533759	1
CDT1	0.0227442411722815	0
ERCC4	0.0227753913093069	0
UPF1	0.0229093007607099	0
HEXB	0.0231183162177867	0
GRIN1	0.0233385608613765	0
SPTSSB	0.023383385627753	0
KIF2C	0.0235380364238889	0
IVNS1ABP	0.0235680564736559	0
ACTL6A	0.0236118096160216	0
