gene	p-value	label
MRPL40	0.3516945963805523	0
ARHGAP36	0.3517471748831409	0
PGAM5	0.3517775200623518	0
SND1	0.3518487800632572	0
CD44	0.351850620938884	0
POLRMT	0.3518611039429057	0
XAF1	0.3519383423748421	0
FAM189B	0.3519793909296913	-1
KIF26A	0.3519873134865049	0
CCDC121	0.352002588676184	0
OGDHL	0.352014639232055	0
USP14	0.3520351097849441	0
MAGEH1	0.352037605477758	0
TRIM27	0.352162618862575	0
MYL7	0.35218172930448	0
PRKCG	0.3522373658777118	0
PRPF38A	0.3524438416608572	0
FRS3	0.3524601028049429	-1
SFXN5	0.3525284085786335	0
MARS2	0.3525347144846441	0
BCL9L	0.352581565264214	0
PRMT2	0.3525889277909906	-1
ALDOC	0.3525972076300079	0
RALYL	0.35276330099748	0
C6orf201	0.3528549900236473	0
TBX3	0.3528775580331116	0
KCMF1	0.3529198624896395	0
SPECC1	0.3529235494741556	0
RPUSD4	0.3529574329850062	0
EPHB6	0.3529846483520303	0
KIF20A	0.3530265931664775	0
CDC6	0.3531339701820001	0
PAGE5	0.3531531843092378	0
SLC32A1	0.3531695072648833	0
HSP90AB1	0.3531770036423053	0
RAB30	0.3532575937920342	0
DPH2	0.3533379091068425	0
DPYSL2	0.3533635395264608	0
IQCE	0.3533651832115705	0
MRPS33	0.3536099140380507	0
NELFCD	0.3536394622481481	-1
FNBP1	0.3536507642506033	0
CDT1	0.3536685698746987	0
LMF2	0.3537231098001014	-1
DNAJC8	0.3537986430330349	-1
MAGEB2	0.3538376440759793	0
SHISA5	0.353842661805206	0
ACSS2	0.3538566545429101	0
NOP58	0.3538963496357188	0
CRYZ	0.3539239786132294	0
CBX4	0.3539319577011373	0
NRG1	0.3540506428210029	0
ZNF467	0.3540904597670498	0
RGPD3	0.3541334949293999	0
GPS2	0.3542424210695815	0
PWP1	0.3543106660705141	-1
RAD54L	0.3543712744543238	0
AP1M1	0.3544236116857191	0
FAM114A2	0.3544747422522233	0
HNRNPF	0.3544982431616854	-1
RFNG	0.3545333208006213	0
TIGD7	0.3545727051046185	0
LRBA	0.3545833121996327	0
IGFBP5	0.3546218206543864	0
PNRC1	0.3546480574894626	0
ADAM19	0.3547491959489432	0
REV3L	0.3548163435343401	0
MRPL45	0.3550198656987189	0
NDUFA10	0.3550936810230639	0
SRP19	0.3550989103782676	0
MAN2B2	0.355214744897334	-1
PNMA3	0.3552328105391004	0
CHMP2A	0.3552899001144357	0
MRPL19	0.3553331173659164	0
PLA2G1B	0.3553391075175125	0
IL17RD	0.3553609626027388	0
CELSR2	0.3554612940294009	0
CNOT7	0.3554748274009964	0
IGFBP1	0.3556027413276851	0
CEP250	0.3556078120909477	-1
DPP7	0.3556334395606589	0
HCN3	0.3556926968359459	0
PSMB1	0.3557170539987837	0
KIF1C	0.3557739362602721	0
GLG1	0.3557904114250334	0
PEG3	0.3557981025935441	0
MRPL17	0.3558056978588365	0
TCN1	0.3558257185384517	0
TESPA1	0.3558274025219374	0
U2AF2	0.3558872995700385	0
TUBA1A	0.3559103303927529	0
GPI	0.3559204983899872	0
CWC27	0.3559811857851671	0
SLC27A4	0.3559847456345169	0
ACSL6	0.3559971413656827	0
GANAB	0.3560981527508333	0
TUFM	0.356197257555551	0
RAB24	0.3562451799304268	0
GINS4	0.356301109435291	0
OXCT1	0.3563464415305988	0
TM7SF2	0.3565918956531046	0
DHX40	0.3566824909304558	0
CX3CL1	0.3567010475136543	0
POU2F2	0.3567182749278357	0
RNF31	0.3567844385117217	0
KPNB1	0.3568757424236301	0
LIPJ	0.3568887367210082	0
PSPC1	0.356986001838117	0
APEX2	0.3569864609242846	0
CEP41	0.357006453184036	0
MRPL15	0.3570286175936222	0
PSMC1	0.3570831236672313	0
NMT2	0.3571384560892323	0
TPRKB	0.3572448652074653	0
STEAP3	0.3573111982047592	0
DQX1	0.3573392297833367	-1
UXS1	0.3573810575745512	0
ENDOD1	0.3574504297394096	-1
NBPF3	0.3576025059485067	0
GGCT	0.3576263488006458	0
PMP2	0.3577133715582588	0
MAP4K2	0.3577687589298924	0
DLD	0.3577973785503996	0
CD63	0.3577978513500426	0
MVB12B	0.3578066396410649	-1
HOGA1	0.357824857980314	0
HAS3	0.3578599539531709	0
SIT1	0.3578772825933132	-1
PACSIN2	0.3581224417341833	0
FNIP1	0.3581991076749415	0
WDR76	0.3583434428693848	0
COX5B	0.3583525599600886	0
WDFY3	0.3583791552310081	0
ABAT	0.358379773081089	0
PAFAH1B1	0.3584931947560156	0
ASCC2	0.3584977875072732	0
CTTNBP2	0.3585495811378785	0
TXNRD1	0.3586053607770988	0
DUSP23	0.3586915471295732	-1
ALDH8A1	0.3587155616363894	0
WFS1	0.358801845616439	0
MRPS16	0.3588081115306603	0
CDC37	0.3589662608865147	0
RIOK1	0.3590673201149113	0
DPY19L3	0.3590963826415159	0
CAB39L	0.3591820323490631	0
ERAL1	0.3591905211074714	0
ABCF2	0.3592086066008145	0
TMEM176B	0.3592168581975719	-1
GLOD4	0.3593188558616931	-1
DHCR7	0.3593608406935479	0
NDUFAF7	0.3594290313217164	0
PSMA1	0.3594821678355847	0
HIPK4	0.3594978570658041	0
LHCGR	0.3595199057078355	0
MLF1	0.3596161707994609	0
STRADA	0.3596201199358032	0
HOXD8	0.3596528294854942	0
KIF11	0.3596547871439642	0
FERMT2	0.3596729235646069	0
OIP5	0.3597697014773654	0
PTPN4	0.3597988451642542	0
PFN2	0.3598753428174132	0
AKAP8	0.3598957917273196	0
MRPL49	0.3599546298284696	0
KCNK13	0.3599954365278807	0
PHYKPL	0.3600205058186114	0
OBSL1	0.3600910169864872	0
SART1	0.3602920213205233	0
RBBP4	0.3604071851313486	-1
FXR2	0.360408989130997	0
UROC1	0.3604623796745327	0
MYL6	0.360551782486369	0
N4BP2L2	0.3605520034119099	0
SOCS4	0.3607446613438982	0
ROBO1	0.3608758025271184	0
GATC	0.3609307114676986	0
POLG	0.3610047157069377	0
MRPL18	0.3610433597493535	0
PEX19	0.3610635837429735	0
TIFA	0.3611763580294095	0
MLLT1	0.3611790970301242	0
TRIM47	0.3611831543428749	0
PLAUR	0.3612119968905897	0
LIMS1	0.3613001414348306	-1
CTSC	0.3613266892145542	0
ALG9	0.3614005561332357	0
IFT81	0.3614603111864463	0
NFAT5	0.3615330130002826	0
KLF4	0.3615527343472654	0
MOGS	0.3616295798245444	0
ZNF488	0.3616315009055714	-1
OSBPL3	0.3616495471519173	0
GRSF1	0.361761733033212	0
ACAD9	0.3617725006494587	0
TFDP3	0.3617951602277475	0
RPGR	0.3618120052165705	0
NDUFAF5	0.3618178216094823	0
FASN	0.3618888717322555	0
GATM	0.3618971761770951	0
VPS13B	0.3619052546418437	0
RARA	0.3620244348172814	0
USP45	0.3620319329326215	0
E2F4	0.3621396864603954	0
DRG1	0.3621754472344203	0
COPS6	0.3621874093549596	0
EXOSC4	0.3622764788436834	0
PRG2	0.3623169755248026	0
CHRM3	0.3623898276379259	0
MTG2	0.3624097457004461	-1
KCNK6	0.3624822330525125	0
IFT74	0.3625998023997366	0
MRPL16	0.3626001509666346	0
DCAF10	0.3626399770461663	-1
MRPL3	0.3626521290383249	0
MYL9	0.3626830875547375	0
OSBPL11	0.3627305607165908	0
UTP18	0.362773188966709	0
ATXN2L	0.3628259235514134	0
SRPX2	0.3629961860599086	0
MDN1	0.36316087017293	0
SEMA4A	0.3631610927386598	0
MLLT3	0.3632305651852366	0
SDC1	0.3633187980526127	0
ATXN7L3	0.3633202993236016	-1
FRMD5	0.3633978113278898	0
PLEKHF1	0.3633999891586994	0
DROSHA	0.3634190830786697	0
DLL1	0.3634240490400654	0
NPL	0.3634722124631239	0
ENGASE	0.3634861275750699	-1
PNMA2	0.3634938923339733	0
MVB12A	0.3635411524107895	-1
CS	0.3635754962126576	0
SORL1	0.363600225521356	0
CNP	0.3636452535285426	0
PLEKHF2	0.3640413924649019	0
FEM1A	0.3640623617814407	0
PPARD	0.3641486702019313	0
SYT1	0.3643001302808638	0
RSPH1	0.3643225330820824	0
P2RX5	0.3643822439030721	-1
OSBP	0.3643828859488631	0
ALDH7A1	0.3644009496312178	0
MRPS11	0.3644201069777005	0
EXOC3	0.3644456857752431	0
ERCC2	0.3644561526422145	0
PEAK1	0.3647370497686087	0
AQP2	0.3647380232379488	0
ANXA5	0.3647704055815116	0
SNRNP40	0.3648027063810672	0
ANKRD17	0.3648318805505466	0
FGD4	0.3648567900698979	0
MRPL21	0.3650265169336302	0
ACER3	0.3650605418205961	0
WARS2	0.3651347379549909	0
TMEM43	0.3653893064614187	0
KDM3B	0.3653940578789942	0
BTBD1	0.3654139601554589	-1
PPCDC	0.3654439189448539	0
ATXN1	0.3654518093054527	0
ETNK1	0.3654539773437076	0
SORCS1	0.3654862586587631	0
AP1M2	0.3655711246369667	0
YKT6	0.3656210621624667	0
RASL12	0.3656768809813183	-1
XPNPEP3	0.3657077390711062	0
BIN1	0.3658155922935164	0
EIF3D	0.3658158758259146	0
NR1I3	0.3659779969416026	0
ATG13	0.3660091996894596	0
GTF3C3	0.3660368790613425	0
RTN3	0.3662266150763573	0
FANCL	0.3662384227973769	-1
ACSL1	0.3662819061182497	0
NDUFS5	0.3663276346749092	0
OAZ1	0.3663731708203352	0
SIRT2	0.3663739945546118	0
RBKS	0.3663900843696478	0
KIF5B	0.3664250297839022	0
CARS2	0.3664376045468186	0
MTFR2	0.3664834768744437	0
SLC1A1	0.3666140318124576	0
NDUFS7	0.3666802827022943	0
ADPRH	0.3666836461454584	0
FGF7	0.3666917130976679	0
MBOAT7	0.3667091319429627	0
PTPRS	0.3667313825648117	0
FZD3	0.3667332535569008	0
FEN1	0.3667968462921265	0
WSCD2	0.3669430265872242	0
AACS	0.3670577249841427	0
MYO5A	0.3670841096152057	0
ZBTB8A	0.3671192005867244	0
TNFRSF10C	0.367149919896375	0
APP	0.3672129883492747	0
POLR2F	0.3672912417260021	0
UBR5	0.3674440249097382	0
KMO	0.3675094574585621	0
ADSL	0.3675265228778983	0
MRPS7	0.3675496240823542	0
GNPNAT1	0.3676076739409865	0
FSCN1	0.3677062780203939	0
YTHDF2	0.3677464973273274	0
SNX17	0.3678700748074777	0
SLC17A5	0.3679062277121695	0
HMGCLL1	0.3679273242723325	0
PNPT1	0.3679277394079204	0
SLC4A2	0.3679581992074184	0
HEXB	0.3679937091087791	0
PSMD4	0.3680894135550339	0
PSMC5	0.3680914326889517	0
FANCA	0.3681858030461511	0
POU2F1	0.3683329867406304	-1
USP6NL	0.3683546001333002	0
MAG	0.3683996400172368	0
RFC4	0.3684127275874863	0
NBEAL1	0.3684169359395269	0
CHST3	0.3684235891668036	0
PSME1	0.3685847912942402	0
SLC25A25	0.3686053941915951	-1
USP37	0.3686337881049496	-1
ECHS1	0.3686862841016787	0
HTT	0.3686986109080116	0
MAVS	0.3687062842372559	0
RNF114	0.3687244645473704	0
SERPINE2	0.3687558051552003	-1
DTX3L	0.3688869696723896	0
SEC14L4	0.368887032747449	0
TUBB2B	0.3689253992178486	0
DDX19A	0.3689996099703101	-1
HDC	0.3690563020947324	0
UGCG	0.3690716859434086	0
NOP56	0.3691521225997208	0
PSEN2	0.3691579373498294	0
CERS3	0.3691665706172535	0
AKR1C1	0.3691757625473465	0
CTDSP2	0.3691763013537457	0
COPS3	0.3693049177617253	0
TMED7-TICAM2	0.3693065899013278	0
MRPL48	0.369368017192749	0
APEX1	0.3694124142920139	0
SLC22A1	0.3694549103069985	0
ACAD8	0.3695250251545499	0
TTPA	0.3695429445155337	0
WASF3	0.369765700211984	0
SLCO4A1	0.3697739910445864	0
LARP7	0.3698073325531652	0
RAC2	0.3698135089895565	0
SDC2	0.3698159428213102	0
PGM3	0.3698405347374964	0
GCM1	0.3698625116657805	0
SLC51A	0.3699130970325808	-1
SPTLC2	0.3699203022058035	0
RGS4	0.369957016479034	0
PRKCE	0.3699601401674072	0
HAL	0.3699727436843695	0
UBE2V2	0.3700155954668952	0
ETNK2	0.3700157924695125	0
ATG4C	0.3700740706406823	0
P4HA1	0.3700937345148768	0
LMX1B	0.3701541312222444	0
SPNS1	0.3702444884437215	0
IVL	0.3703346747725771	0
VWDE	0.3703372464512919	-1
SKP2	0.3703970297498816	0
GCLM	0.3704500455184774	0
ETFA	0.3704882606266784	0
OPA3	0.3705006662391932	0
SNAPC3	0.3705145115829716	0
TRAK1	0.370591472144734	0
ACBD5	0.370674108246968	0
UAP1L1	0.3706790870769794	0
LACRT	0.3707753569655384	0
STIM2	0.370846964904934	0
NCEH1	0.3708660215802112	0
NONO	0.3708782295539533	0
DNAJB13	0.3709176210248313	0
FBP1	0.3710756821487976	0
DAPK1	0.3710823196110083	0
CNN3	0.3711743554021762	0
PALB2	0.3711776512291079	0
GART	0.3712087163715454	0
PLA2G2D	0.3712636934800298	0
IBA57	0.3712731491115173	0
CCND2	0.3713389067020113	0
ULK1	0.3714022408218943	0
ACVR2A	0.3714279977133629	0
VPS52	0.3714752775945477	0
ECHDC1	0.371501252361551	0
AK8	0.3715416898089041	0
YARS2	0.3716858081605435	0
PPP2R1A	0.3717444433569864	0
MGAT5B	0.3717647819609646	0
WDR48	0.3718331597773286	0
EBP	0.3718426227779536	0
CDK7	0.3718752146667991	0
ELF2	0.3718833395050819	-1
VNN1	0.3718909899337678	0
MYL12A	0.3719109051660794	0
FANCM	0.3719533223897534	0
PDIA5	0.3719590038387756	0
PLA2R1	0.3719824146520068	0
CPT1B	0.3720599615332812	0
USP15	0.3720949165601932	0
PTCD3	0.3721343903518187	0
SNRPA	0.3721628018825246	0
EEA1	0.3722325883098959	0
RPN2	0.3722410695881864	0
FKBP4	0.3723503032723664	0
MAX	0.3723954397406801	0
RABGGTB	0.3725078221060757	0
GPR171	0.3725447846876026	0
ETNPPL	0.3725562966194155	0
NUDT19	0.3726484079178697	-1
PDE10A	0.3726746798845787	0
SH3RF2	0.372679591684845	0
B4GALT1	0.3728171333393713	0
CRHR2	0.3730089269583349	0
GALC	0.3730512646378894	0
RGPD4	0.3730710099154041	0
LMAN2L	0.3731469891237572	0
POU5F1	0.3734719548820053	0
TBC1D4	0.3734725889626245	0
ASAP1	0.373543135542176	0
MRPL28	0.373566031858886	0
WBP4	0.3736021639942256	0
DCAF11	0.3736683674609263	0
TMEM245	0.3736685680762981	-1
TGFB3	0.3737699040122354	0
DEDD2	0.3738890348662493	0
ZSCAN1	0.3739252539819919	-1
CHFR	0.3739793214918362	0
TIAM1	0.3739972493175404	0
MS4A1	0.3740042874899854	0
CCNA2	0.3740790738151879	-1
THOC2	0.3741329641909717	0
WIPI2	0.3741368836854606	0
MOG	0.3741409171661051	0
CHEK1	0.3742990781082691	0
CLTCL1	0.3743023585610606	0
NSMAF	0.3743215150231379	0
CHRNA2	0.3743579119358578	0
PCDH9	0.374394817499564	0
KCTD9	0.3744064585913649	0
CACUL1	0.3744503319278974	-1
ADRA2C	0.3744677145959904	0
CALR3	0.3747384291314818	0
FAM120B	0.3747572378151956	0
COX15	0.3747838968497265	0
RNF128	0.3749680909269223	0
JPH4	0.374999286055978	-1
NFKB2	0.3750882012292401	0
DEK	0.3751988219258526	0
SLCO4C1	0.3753095747067541	0
G3BP2	0.3753250404121309	-1
RNASEH2B	0.3753281134946986	0
GPANK1	0.3754042858658314	0
ANKRD39	0.3754082413534433	0
UCP2	0.3754253832969468	0
TMEM241	0.3754685475734227	0
CNGB1	0.3754995475630693	0
SCAMP1	0.3756927614317957	0
MX1	0.3758268797794594	0
MDM4	0.3759433814656199	0
ELF1	0.37602200899063	0
MRPS12	0.3760959719787464	0
CHRNA10	0.3761168781906751	0
SLC6A7	0.3761209552532936	0
NAP1L1	0.3761386698062448	0
MRPL46	0.3762084401685183	0
MAPK1IP1L	0.3762270360486228	0
IVNS1ABP	0.3763442341784238	0
ALAS1	0.3764081847021385	0
MAP3K1	0.3764318006121566	0
USP28	0.3764338194840353	0
AARS2	0.3764549857005582	0
DCUN1D2	0.3766010775783921	0
PSMB8	0.3766257320444144	0
C1RL	0.376687575082675	0
ETV6	0.3768088469904105	0
ZER1	0.3768135618551669	0
B3GAT1	0.3768511357198618	0
DHX8	0.3768770000805649	0
VAPB	0.3768983929591082	0
BRDT	0.3769484238855344	0
SAE1	0.3769912864567531	0
PTN	0.3770664322912567	0
TIA1	0.3770930762486821	0
SMO	0.3771800382217922	0
MAP6	0.3772000972881446	0
GPD1L	0.3773009074193918	0
POLE	0.3773026798622209	0
CDK5RAP3	0.3773608642663407	0
PFAS	0.3774668263291901	0
NAA20	0.3774910808623511	-1
NVL	0.37749842277266	0
SEC13	0.3776198557370932	-1
ACBD4	0.3776420422910991	0
DIS3L	0.3777112014184532	0
DYNC2H1	0.3777436308783153	0
LPGAT1	0.377761486883825	-1
SMG6	0.3777775238765322	0
CASP6	0.3777919977829275	0
CDC7	0.377809408766836	-1
UTP15	0.3779025730279266	0
BPHL	0.3779203654031119	0
TMEM222	0.3780491275733334	-1
WSB2	0.3780569005480452	0
TUBD1	0.3781193919648423	0
MBD3	0.3781680421988378	0
REPS1	0.3782016969802853	0
ACER1	0.3782344066702099	0
ACO2	0.3782599983798543	0
PLA2G4C	0.3783316508855305	0
B4GALNT4	0.3783735920994393	-1
PHLDB2	0.3784174662882883	0
CHMP3	0.3784508056279267	-1
TTC7B	0.3784515320580409	0
TPM3	0.3784585383656222	0
RCL1	0.3784623414259452	0
ZNF652	0.3784875708303319	0
CELF1	0.378494483085912	0
ADIPOQ	0.3785116448418326	0
SIRT5	0.3785914334412545	0
FGF18	0.3785953757553691	0
RNF133	0.3786402464329637	0
TSG101	0.3788572669675633	0
SLC5A10	0.3788749960693846	0
PDZK1	0.3789215626793608	0
CTSA	0.3789264173824959	0
EML6	0.3789301780445638	-1
EWSR1	0.3790237271003387	0
RADIL	0.3790563477130549	0
EOGT	0.3791068102234886	0
CSTF2	0.3791464396985066	-1
TUBG1	0.3791497350318636	0
BBOX1	0.3791806541491199	0
DNAJC13	0.3792102908555882	0
SPATA5	0.3792250262481239	0
STRAP	0.3794059287312586	0
SYN1	0.3794530850589684	0
PDHA1	0.3794735662097042	0
POLE2	0.3795592758380056	0
TAB1	0.3795641549447396	0
TRAF1	0.3795857661066237	0
FABP4	0.379605308272149	0
SLC25A13	0.3796699987787026	0
NANP	0.3796726924898431	0
POU6F1	0.3797872358665722	0
CPPED1	0.3797999974062086	0
ST6GAL2	0.3798916812685604	0
RARS2	0.3798992141709053	0
SIRT3	0.379911594066835	0
RSBN1	0.379938973314062	0
FAHD2A	0.3799506068789641	0
BMS1	0.3799674630605047	0
DLST	0.3800409978508874	0
TFB1M	0.3801370113843563	0
NBR1	0.3801558024192036	0
NUDT10	0.3801876817003153	0
USP50	0.3801994170378024	0
STARD7	0.3802489103344365	0
PLK1	0.3802696851326804	0
BACE2	0.3802792512267284	0
PCDH11X	0.380367492919037	0
A1BG	0.3804621910416694	0
ZC3HAV1	0.380505650695609	0
HGS	0.3806296169069887	0
PKIG	0.3806965134750951	0
SKIV2L	0.3807352285719211	0
WDSUB1	0.3808452447783086	-1
CYP4X1	0.3808518957460477	0
IRAK1	0.3808894838189726	0
CXCR2	0.3808950834946756	0
APOBEC4	0.3809017001075295	0
MIER1	0.3809043340127912	-1
NCOA4	0.3809375282570911	0
GIMAP2	0.3809426372352126	0
FER	0.3810254324525718	0
DDX56	0.3810444224485122	0
BTN1A1	0.3810969799703761	0
DNAJA2	0.3811171913336342	0
CNTNAP5	0.3811442639138744	0
PDE7A	0.3811471597285498	0
PSEN1	0.3812639304705899	0
SNAPC1	0.3813121912529144	0
MRPS14	0.3815762507705028	0
CTSB	0.3816203261299647	0
PXMP2	0.3816769570178835	0
NDUFB10	0.3816821569958624	0
PLIN3	0.3817993622728827	0
SLC1A7	0.381887633199938	0
TRIM68	0.3818878251564901	0
DMRTA2	0.3819569793116567	0
PARS2	0.3820102490074302	0
PSMD2	0.3820422665191099	0
ROBO2	0.3820835002207122	0
SLC39A1	0.3821857521256691	0
ATP12A	0.382207876315797	0
GLS	0.3824899889317348	0
POLA1	0.3825057445195874	0
SLAIN1	0.3825194074638726	0
RNF148	0.3826019786364075	0
RAB11FIP5	0.3826297200410976	-1
ABHD3	0.3826962134324136	0
CAMKMT	0.3826975106914581	0
PSMA3	0.3828317299279854	0
GGT7	0.3828442438960125	0
POC1B	0.3828557676577002	0
VMA21	0.3828720028819614	0
P2RY1	0.3829346959709179	0
NPHS1	0.3829459397397729	0
VTI1B	0.3829596534041788	0
RNASEH2A	0.3830043854086813	0
TAF1A	0.3830224030411025	0
ATAD5	0.3830237410291831	0
PFDN1	0.3830240929319998	0
CYFIP2	0.3830321921326772	0
TAB3	0.3831310678720779	0
CKAP4	0.3831746999038579	-1
NEO1	0.3831756743642683	0
PIAS1	0.383278760472971	0
ZNF277	0.3836205680722909	0
PNMA1	0.3836979459682317	0
HPCA	0.3837540247173803	0
PGBD1	0.3837662405988267	-1
NOB1	0.3838270858606962	-1
SRP68	0.3840023226232811	0
ALDH6A1	0.3840401237522527	0
ENTPD5	0.3840905572145191	0
HAVCR1	0.3841915351836699	0
MOB1A	0.3842257651648611	-1
SNRNP70	0.3842359482478676	-1
UPF2	0.384272496399746	0
TMOD2	0.384443168114241	0
BRD4	0.3846246328886797	0
IL10RB	0.3846675836490898	-1
SCAF1	0.384696320990901	0
GRIN2C	0.3847646300181698	0
NBEAL2	0.384782928271305	0
NUP88	0.3849108472606745	0
TRAPPC12	0.3849822634399847	0
ARSG	0.3850676960603126	0
ATP13A2	0.3851246315892017	0
SLC27A6	0.3851334264866207	-1
POLR2M	0.3851959102010986	0
TKTL2	0.3852943804054738	0
UQCRC2	0.3853142474406572	0
HLA-F	0.385509968388335	0
AMDHD2	0.3855452089194691	0
TNIP2	0.3856091787774042	0
PAGE2	0.38565457652469	0
HUS1	0.3857406623947004	0
SLC6A11	0.3857455872055284	0
PHAX	0.385845383040192	-1
NCALD	0.3858470013249331	0
STK25	0.3858792350278822	0
MPHOSPH10	0.3859931953352526	-1
GNB5	0.3860521505520234	0
IL17RA	0.3860588106523109	0
NUDT16L1	0.3860751589419922	0
MRPL2	0.3860995581058801	0
TAF7	0.386122729549756	0
GPR3	0.3861265672527718	0
PXK	0.3861666198775519	0
CSE1L	0.3861879511260327	0
AKTIP	0.3862193750883149	0
NFKB1	0.3862338242041082	0
PSD	0.3863382577470532	0
DYSF	0.3863497768140119	0
SERPINB13	0.3863739514051101	0
MSTO1	0.3864014152755897	0
SLC4A5	0.3864447031791348	0
TMUB2	0.3864760697974612	-1
TPP2	0.386491256960097	0
PMF1	0.3864926193460187	0
OPLAH	0.3865349398838571	0
DKC1	0.3865370368483628	0
REL	0.3865513313055558	0
GAR1	0.3866460529565454	-1
MPZL1	0.3866860574916494	0
EXOC6B	0.3867742774076329	0
ALPL	0.3868808458062116	0
BCCIP	0.3868875443753557	0
MICALL2	0.3869200508705261	-1
KIF3C	0.3869413667645772	0
SNW1	0.3869507164349743	-1
ITPR1	0.3871233392579842	0
MYO5C	0.3871271568173098	0
SUZ12	0.3871342807126403	0
TYK2	0.3871706555701851	0
TCF12	0.3871970075784811	0
SERPINB6	0.3872125211125498	0
LAP3	0.3874097876452652	-1
UPRT	0.3874896680336388	0
SMYD5	0.3875013344379983	0
CNGA4	0.3875338843289566	0
SLC15A3	0.3875340396305588	0
VSTM2L	0.3875850388658711	0
LPAR2	0.3875981752341683	0
MRPS21	0.3875995724144292	0
EDAR	0.3876506797685826	0
WT1	0.3876555418405536	0
NXF1	0.3876661321720113	0
CBR1	0.3876760064605112	0
USH1G	0.3878479299496633	-1
ZNF334	0.3878747908062024	-1
RNF8	0.3878791685407533	0
MEOX2	0.387896948143377	0
TMEM223	0.3879119141708103	-1
CYP24A1	0.387965774305982	0
SLC22A18	0.3879845314957129	-1
RELA	0.3880625977632543	0
TADA2B	0.3882945905906917	0
CEP72	0.3883844658104328	0
GTF2H3	0.3884214632073042	0
TNFRSF1A	0.3884412064592818	0
RRP7A	0.3884997888730325	0
TTC4	0.3885380474703959	0
GNGT2	0.3885587727973015	0
CKMT1A	0.3886243209789908	0
PSMC2	0.3887172784147385	0
HSPD1	0.3887718497553146	0
HSF2BP	0.3888696475416145	0
LRP12	0.3889152021077845	0
NDE1	0.3889380827468633	0
ZBTB11	0.3889554953569012	0
TRAPPC9	0.3889933863609072	0
RIOK2	0.3890094325404077	0
IRAK4	0.3890199370766939	0
ETV1	0.3890463561239821	0
SLC39A14	0.3891203841347764	0
RARB	0.3891664887195759	0
TFB2M	0.3892261359268548	0
SLC22A4	0.3892585707187261	0
ZFYVE9	0.3892982061229387	0
PRDX5	0.3893004051550085	0
SYNE4	0.3893141193138797	0
SH3GL1	0.3893301720130632	0
FZD7	0.3894076240815103	0
TECPR2	0.3894205916048477	0
GRPR	0.3894697848713463	0
POLH	0.3895358551300212	0
PRKACB	0.3895399805260614	0
SLC5A1	0.3895619666012351	0
PIM2	0.3896326892150583	0
MS4A4A	0.3896688543624077	0
NEK2	0.389675246542687	0
TSSK6	0.3896755641896038	0
TOP3A	0.3896914888792296	0
MNAT1	0.389724627632186	0
RNF2	0.3897746437003651	0
PRKACA	0.3897963934632205	0
PTPRE	0.389815374319704	0
MRPL53	0.3898337214051812	0
TAF11	0.3898472233561537	0
HSBP1	0.3898785724708485	0
TUBA8	0.3899003024082142	0
NOL4	0.3900001767905243	0
DHX37	0.3900182581123621	0
ZNF443	0.3900673068715818	-1
GPD1	0.3901569797638984	0
ARHGEF28	0.3901720441153777	-1
PTTG1IP	0.390172736950643	0
DUSP11	0.3902280914114426	0
DUSP22	0.3902350816577064	0
MAD2L1	0.3902382082075446	0
IRAK3	0.3902807900616347	0
CEP78	0.3903935615515113	0
LACC1	0.3904301531131301	0
GABARAPL2	0.3904616414151917	0
HOMER2	0.3905007056282957	0
PCYT2	0.39055880261934	0
LMNA	0.3905682870556654	0
ARHGDIB	0.3905740370864869	0
ACTR3	0.3906163959786193	0
HLA-E	0.3906260329684425	0
SV2B	0.3906975395977687	0
CDC20B	0.3908145501805583	0
NDUFB6	0.3908886796830097	0
KCNK4	0.390900945265853	0
SCOC	0.3909580695589911	-1
MAGEA8	0.3910259090785573	0
S100A10	0.3910549906152984	0
KMT2C	0.3910939243006368	0
PPP1CA	0.3911352655730172	0
MSH2	0.3911420357263385	0
KIF27	0.3911431359235405	0
GNG10	0.3912559052015199	0
DMD	0.3913263929631547	0
UNC13C	0.3913933372197046	0
RBFOX2	0.3914191257737767	0
PRELID1	0.3914696460748474	0
CNDP1	0.3915038660863172	0
CRLF3	0.3915255129349831	0
AP2S1	0.3915523457693852	0
CRLF1	0.3915919180542783	0
SLC4A9	0.3916026557501348	0
NT5C2	0.3916178116455432	0
IKZF2	0.3916242577591661	0
STK39	0.3917377269095324	0
MAMLD1	0.3917995929840038	0
TAF9B	0.3918776728881766	0
FOXK1	0.3919168681476174	0
SNRNP48	0.391934169839537	-1
NR5A1	0.3919403592537187	0
NUFIP2	0.3920836911791704	0
PGR	0.3921122397080377	0
GRK4	0.3921144243631195	0
FHOD1	0.3921228622122739	0
KCNK17	0.3921381421707709	0
TAF1	0.3921649171143939	0
ERI1	0.3923498284371962	-1
ZBTB33	0.3924192709806418	0
MRPL27	0.3925898183226594	0
RABGGTA	0.3926119795694572	0
FTCD	0.3926450420409737	0
PDE11A	0.3926612749610511	0
HMGCS2	0.3926659559733733	0
ABCC3	0.392698905864872	0
BAZ1B	0.3927280770878045	0
SRSF2	0.3927538867486875	0
HAS1	0.3927739696060565	0
SPN	0.3929707968186171	0
PRKAG2	0.3930214921965628	0
PPP1CB	0.3930267883627176	0
PHF12	0.3930296266015332	-1
SPNS2	0.3930375794775531	0
FAM81B	0.3930503001180345	0
