gene	p-value	label
CLTC	0.4718133166036369	0
SNX33	0.4718446306074648	0
PLXND1	0.4718535305420318	0
BIRC2	0.4718698577497057	0
GMCL1	0.471870815129794	-1
ACSL3	0.4719237612380909	0
GFM2	0.4719249439522119	-1
BDH1	0.4719332207376717	0
OSBPL11	0.4719384558664865	0
ATP6V0D1	0.4719725951811978	0
NSDHL	0.4719741356841458	0
EPHA8	0.4720237546521672	0
FAM98B	0.4720490439163631	0
FUT11	0.4720699703581931	0
TIFAB	0.472075074068545	0
EPHB6	0.4721953043418259	0
GPAA1	0.4722864896840521	0
GPR183	0.4723323744427532	0
FNBP1	0.4723881219273708	0
MRPS10	0.4724134468915422	0
HIPK2	0.4724398358926913	0
WDFY3	0.4725051848514031	0
SNRPB	0.4725055616504392	0
NDUFAF1	0.4725057300930297	0
CARS2	0.4725192016309659	0
MYO5A	0.4726945803489806	0
KIF4A	0.4727374357514396	0
MRPL16	0.4727456977409596	0
PJA1	0.4727621764757962	0
GPBP1L1	0.4727838152967016	-1
KLHL21	0.47282269372755	0
HMGCS2	0.4728362815755803	0
PSAT1	0.4728612659826759	0
CHD2	0.4729385115002193	0
RALGAPA1	0.4729571720772526	0
SAT1	0.472971261523384	0
HDHD2	0.472977780214	0
SLC46A1	0.4730175369249361	0
PCGF2	0.4730372167487033	-1
CNR1	0.473054782394159	0
TSG101	0.4730615425936069	0
SNTB2	0.4730743080770646	0
ZBTB21	0.4730939050791051	0
SUPV3L1	0.4731253277096026	0
PAX2	0.4731658564284033	0
DEDD2	0.4732045014897128	0
DHTKD1	0.4734027018869269	0
COQ5	0.4734479328631649	0
PHF12	0.4734516636263841	-1
GAS2L1	0.4735251906041035	0
NUBP1	0.4735763256328781	0
IL4I1	0.4736725455417274	0
IPMK	0.4736929858695665	0
BRWD3	0.4736984790616756	0
APBB1IP	0.4737053214231841	-1
TBP	0.4737090651125363	0
PSMF1	0.4737103050827943	0
CLDND1	0.4737286609115687	-1
PSMA8	0.4737566604147547	0
TRIP10	0.4737674540253089	0
NUDT16L1	0.4737712867952851	0
GRM5	0.4738023105454029	0
ZNF691	0.4738445209745224	-1
ZNF521	0.473851807229238	0
CD63	0.473888256041	0
SLC25A31	0.473954716197135	0
PGAP1	0.4739550310765209	0
ZNF764	0.4739824781689202	-1
SHC3	0.4740052550862125	0
KLHL26	0.4740160849411664	0
MRPS9	0.4740386514017571	0
KIAA1549	0.4740854650716556	0
IGSF8	0.4740897830926646	0
SGK1	0.4741119803857824	0
MRPS18C	0.4741233704056778	0
PDE12	0.4741491936269535	0
LGI3	0.4743028870595799	0
ZCCHC3	0.4743040089007723	0
HNRNPA1	0.4743347494253212	0
GABPA	0.4743542248285318	0
PIK3C2A	0.4744228421762068	0
RLIM	0.4744316684294148	0
PCK2	0.4744339793354409	0
MAST3	0.474436390272919	0
SRGAP3	0.4744606487358378	0
RPUSD4	0.4745133029087177	0
ESR2	0.4745261691769725	0
TUBB4B	0.4745275154450658	0
SLC27A2	0.4745341358076565	0
KCNV2	0.4746029901754479	0
NR4A1	0.4746590459041202	0
ZBTB43	0.4746613491360756	-1
RBCK1	0.4747098822508638	0
ACP1	0.474725967867349	0
RABL6	0.4747956587815296	0
MNAT1	0.4748651866294004	0
NDUFB5	0.4748879330720574	0
LRCH1	0.4748954499968523	0
CSPG4	0.4749660911098216	0
NLGN1	0.4750618936426806	0
AKAP13	0.4751478243087171	0
RAD54L2	0.4752149681843955	-1
ASAP1	0.4752221520575191	0
DUSP10	0.4754580596580979	0
ERRFI1	0.4755367996297568	0
MRPL47	0.475537687809453	0
RFFL	0.4755383270320277	0
NCOA1	0.4755395002994209	0
RPS3	0.475597275673288	0
AACS	0.4756094485503241	0
SLC30A8	0.4756179575316724	0
COX15	0.4756919953516537	0
STAU1	0.4757463072307558	0
SVIL	0.4757568935084251	0
SDK2	0.4757964727212697	0
RPUSD3	0.4757973118581977	0
GSTP1	0.475882170588018	0
KRR1	0.4758869998936644	0
EDIL3	0.4758972015695422	-1
ECHDC2	0.4759628957715558	-1
ATP6AP2	0.475964143755321	0
TSPYL4	0.476023810564075	-1
RCAN1	0.4760581540067211	0
HDAC9	0.4760764568930051	0
ARVCF	0.4761335767773565	0
FAU	0.4761390066610949	0
NEDD8	0.4761827162954064	0
ATG16L2	0.4762410180171972	-1
CCNT2	0.4762493255105577	0
ACSS3	0.4763039227093267	0
TRIM5	0.4763195880366388	0
PSMB6	0.4763353389970177	0
KLHL14	0.4764368816249733	0
SLC17A7	0.4764673931284233	0
RAB2A	0.4765524503369758	-1
ECI1	0.4766403798061913	0
KLHL32	0.4766417258036082	0
MICU1	0.4766689524638819	0
SRRT	0.4767113505394661	0
OR1J1	0.4767119914765139	0
PLEKHA5	0.4767256097005367	0
ARFIP1	0.4767495251623767	-1
DNAJC17	0.4768872715011469	0
ATG4D	0.4769941371714632	0
KLHDC3	0.4770066209168353	0
KIF15	0.4770307699546893	0
B3GALT4	0.4770389911967979	0
NACC1	0.4770458503751546	0
HAUS5	0.4770931181003469	0
ACSS1	0.4770939234979174	0
MRPL14	0.4770946171494772	0
PTPRZ1	0.4771489494695965	0
CUL4A	0.477158507598721	0
HSD17B4	0.4771671357818778	0
ACOT8	0.4772188474744118	0
DST	0.4772285815916109	0
CCDC85B	0.4772417549065408	-1
DYRK4	0.4772429203664103	0
ACSM1	0.47730594978063	0
GBF1	0.4773195497076313	0
UBA7	0.4773622013820034	-1
CHORDC1	0.4773649995469268	0
HAUS4	0.4773659493256116	0
TMEFF1	0.4773716607815922	0
FBXW8	0.4774222487481496	0
KIF2A	0.4774298390156531	0
ERAP1	0.4774962142882652	0
KCTD8	0.4775031377858513	0
TGIF1	0.4775808265986906	0
KLHL34	0.4775838208085241	0
CYTH2	0.4775889301003069	0
JUN	0.4776014114304218	0
ARHGAP11A	0.4776446951148376	0
LTN1	0.4776471995060484	0
FARS2	0.4776500939784516	0
WARS2	0.4776861260825563	0
PALM	0.4776966237565754	0
PRMT7	0.4776979544597115	0
OTUD7B	0.4777802266995035	0
TBC1D2B	0.4778277661083071	0
LGALS9	0.4778500165811961	0
FSTL1	0.4778614924907907	0
ACE	0.4779778245861383	0
COPS8	0.4780985958617998	0
RABGGTA	0.4781546962027455	0
DGUOK	0.4782190596461729	0
MAPK1	0.4782317842072284	0
ASB6	0.478289478249691	0
MAVS	0.4783007528833807	0
SC5D	0.4783085790917215	-1
MRPS22	0.4783299721091072	0
SLC17A5	0.4783686587399456	0
ARMC5	0.4783883633990732	0
ATP6V0C	0.4785318078723614	0
ARID3C	0.4785424054992332	-1
PABPC5	0.4785672349104117	0
TREX1	0.478578911759305	0
ADD1	0.478689967705283	0
TGFB1	0.4788427728530599	0
EPAS1	0.4788671388487422	0
STXBP3	0.478879607535161	-1
HGS	0.4789047032179119	0
RORC	0.47890474424386	0
LSM11	0.4789309792445178	0
ANO5	0.4789849822637776	0
LHCGR	0.4790035797294394	0
MAP2K1	0.4790222015324644	0
NAB2	0.4790223349463429	0
RAD23B	0.4790326856029066	0
KCNC3	0.4791177089119443	0
CD2AP	0.4791304970136334	0
GADD45GIP1	0.4791611586257232	0
NEXN	0.4792172128314536	0
SGK2	0.4792186824726349	0
LTBP1	0.4792635937341332	0
CHRDL1	0.4794017021656774	0
ACSS2	0.4794035244812448	0
PRTG	0.4794384502170435	0
CDCA8	0.4794476930359029	0
CCNL2	0.4794864604462875	0
WNK1	0.4795271763380148	0
CFL2	0.4795282880538764	0
NIPA2	0.4795402710400409	0
DSP	0.4795504492261795	0
FCHO2	0.4795574107686391	0
SLC6A11	0.4796268518046961	0
SMAD5	0.479634279549146	-1
SLC6A4	0.4796663981149232	0
TPCN1	0.4797583456562311	0
ASB13	0.4798096819262301	0
PSME1	0.4798399502305657	0
CNNM2	0.4798421968040681	0
NTRK3	0.4798461320936219	0
DHCR24	0.4798642358258411	0
TSC22D1	0.4798761726352916	0
ZSWIM8	0.4798791565611826	0
MAPK8IP1	0.4798876036137257	0
SLC25A1	0.4799630025586401	0
CKMT1B	0.4800254527097422	0
SPI1	0.4800334056767551	0
SNRNP70	0.480034091983777	-1
WDR41	0.4800374320575015	0
CHEK1	0.480043536424298	0
ENAH	0.4800595245039595	0
KLHL17	0.480076205892715	-1
SPECC1	0.4800868344939663	0
MTMR14	0.4801094763402356	0
CPNE8	0.4801221558182655	0
PACSIN3	0.4801234216894373	0
SMC1A	0.4801269697039338	0
BFAR	0.4801529326980482	-1
NDUFV2	0.4802019073404067	0
GAD1	0.4802020390725598	0
POLD1	0.4802181698154934	0
NDUFS5	0.4802752524724428	0
CCNY	0.4803053709085595	0
PTPN1	0.4803502260562712	0
SYTL4	0.4804566143126588	0
SLC25A13	0.4805021724150514	0
SLC4A1AP	0.4805046823235364	0
LIPJ	0.4805106258973809	0
HSDL2	0.480535641199551	-1
IGDCC4	0.4805681785431011	0
RPRD1A	0.4805766731880846	0
PICALM	0.4805816340103022	0
C3orf62	0.4806239979370602	0
MTMR8	0.4807297008068146	0
CHAF1A	0.4807307477784232	0
KCND3	0.4807315728798348	0
LPAR2	0.480744098211918	0
APTX	0.480769678761163	0
RPUSD2	0.4808399396336706	0
RRP1B	0.4808424495254579	0
ZBTB16	0.4809299779831097	0
MRPL13	0.481016406262056	0
CCIN	0.4810269018753267	0
FBXW7	0.4811855538180932	0
AGMAT	0.4811950697712374	0
RHBDL3	0.4812412658183329	-1
PCDHGC5	0.4813073751546596	0
GGH	0.4813632186159336	0
PIGT	0.4814547358496084	0
RUVBL2	0.481594949965376	0
ITGB8	0.4816343177035314	0
SLC9A7	0.4816643021590374	0
DYNC1I1	0.4816702760370827	0
CPNE3	0.4816869676427574	0
PTGER1	0.481719468466746	0
TTBK1	0.4817746400534884	-1
MAN2A2	0.481785394842379	0
TAF9	0.4817903865107351	0
IFT20	0.4818127318223543	0
MAGED1	0.4818159285540921	0
PTPRS	0.4819224758957603	0
LPCAT1	0.4819870283794569	0
EHD4	0.4820307989648411	0
SFXN4	0.4820361223585592	0
LTBP4	0.48209085507583	0
PIGW	0.4821563454110882	0
PCDH12	0.4821852776445418	0
MXI1	0.4822482321988192	0
KIFC1	0.482356539206818	0
TGFBR2	0.4823814198657946	0
CWC27	0.4824252580544556	0
C9orf72	0.4824357860193192	0
CCS	0.4824670698267079	0
MAZ	0.4825129761924023	0
PSMC4	0.4825678174611372	0
CALD1	0.4825900161714991	0
TUBA3E	0.4826305892468843	-1
DOK1	0.4826755176951263	0
TCHP	0.4827565055918488	0
NALCN	0.4827988984050866	0
ENDOD1	0.4828660715383908	-1
THBS1	0.4829190717247276	0
TRIM58	0.4829274670006473	0
ACBD4	0.4830507131979039	0
TLE1	0.4830657624810723	0
ZNF655	0.4831196636392677	0
HTRA2	0.4831580785070656	0
MGMT	0.4831589546795601	0
PDCD2L	0.4831668007303247	0
MTRR	0.4832048856008716	0
KLHL36	0.4832606657257753	0
OTUD7A	0.483307571790452	0
WNT11	0.4833199178198124	0
EIF1AD	0.4833384919508176	-1
POLB	0.4833511432363302	0
ZFP36	0.4833668745818661	0
SDC1	0.4833946653702369	0
CPT1A	0.4834270633579584	0
LMAN2	0.4834558835920584	-1
SH3GLB2	0.4834769896243377	-1
PIGB	0.4834920510869704	0
SLC25A36	0.4834958995194698	0
KCNH3	0.4835436498427939	0
SLC25A14	0.4835905352341349	0
CNGA3	0.48369419506064	0
HNRNPH2	0.4837320396625675	0
GPS2	0.4837499935095349	0
GRK6	0.4837748829483292	0
ABLIM3	0.4837797028055678	0
RARS2	0.483846303233982	0
PDCD6	0.4839219010437905	0
ATL3	0.4839801407370299	0
RAB21	0.4840980125271253	0
KLHL35	0.4841267965543254	0
SLC25A30	0.4841710956853621	0
BTBD17	0.4841851204886284	0
TAPBP	0.4842021448273796	0
HSBP1	0.4842058444323631	0
CDH8	0.4842063131668873	0
INTS3	0.4842504666431629	0
C8orf33	0.4842934951059599	0
KDM6B	0.4843144768519675	0
GPT	0.4843795307079083	0
L2HGDH	0.4844579249884883	0
NOX5	0.4844608662158541	0
MDC1	0.4845049212325836	0
NRBF2	0.4846399654358418	0
MRPL53	0.4847698888192046	0
PIGP	0.4847713156616201	0
GYG1	0.4847786842765268	0
ASF1B	0.4847925754698985	0
FAM171A1	0.4848337466906293	0
YEATS4	0.4849022170590515	0
PSME4	0.4849027080621234	0
ST13	0.4849323549710413	0
TTF1	0.4849423723863301	0
VIM	0.4849722042951691	0
CHD5	0.4849952069952302	0
IGSF22	0.485022860934262	0
TICAM1	0.4850436785132869	0
RAB11FIP2	0.4850622186200977	0
COPS6	0.4850693183206165	0
INPP5B	0.4850893607415867	0
SMAD6	0.4851508207951119	0
MTMR7	0.4851818218631351	0
FEV	0.4852704342675253	0
GEMIN7	0.485359847795601	0
STX11	0.4854501818537567	0
GAB2	0.4854612944365797	0
RBFOX1	0.4854988964013385	0
TCEAL2	0.4855816186388204	-1
TTYH3	0.4856210833775869	-1
FKBP1A	0.4856596302442172	0
EBF1	0.4857088563329266	0
IDH1	0.4857741727722505	0
ANKAR	0.4857908962535264	0
WDR33	0.4858121562250129	0
OTUD3	0.4858339952522281	0
TPRKB	0.4858850595785077	0
CSAD	0.4859227145172841	0
PSMD2	0.4859367681761359	0
USP22	0.4859573235732744	0
COBL	0.4859703426300443	0
SHCBP1	0.4859941472368194	0
EPHA1	0.4860561551922371	0
NUMA1	0.4860673533425134	0
ETV6	0.4860794913288851	0
SOX2	0.4860814452085746	0
HNRNPK	0.4861041528962879	0
CHMP3	0.4861064735680458	-1
SEC22C	0.4861601926267678	0
PSMC3IP	0.486183278246008	0
POMT1	0.486194081301561	0
CENPF	0.4861942984368113	0
ANKS1A	0.4862032055531067	-1
NUP155	0.4862183601908359	0
MTMR6	0.4862845545982929	0
HS1BP3	0.4862989323135256	0
GPR39	0.4863028407718737	0
CNNM4	0.4863059731880622	0
ANK1	0.486369697908119	0
EFEMP2	0.4863909030735948	0
SASS6	0.4863982639226115	0
ARMC6	0.4863995026973519	0
COX10	0.4864183498964384	0
EXOC2	0.4864748143504492	0
MINPP1	0.4864908479232389	0
DHODH	0.4864957067057716	0
PSMD14	0.4865049331004301	0
ANO1	0.4865283077841081	0
SCNN1D	0.4865789796214811	0
ARFRP1	0.4866510354249229	0
AZI2	0.4866599129756424	0
PPP1R7	0.4867155006184769	0
GOLM1	0.4867201877566305	0
KHDRBS2	0.4867386397422233	0
WDR43	0.4867411753308639	0
SNIP1	0.4868018518698621	0
HIBADH	0.4868030207786535	0
TTYH2	0.4868032786244096	0
KCNQ5	0.486821076849859	0
VCPIP1	0.4868307476888285	-1
PIK3R1	0.4868336587032152	0
PSMC5	0.4868855748913828	0
TBC1D32	0.486995049346361	0
B4GALNT2	0.4870208013294086	-1
ANO4	0.4870568594107866	0
REL	0.4870675801638482	0
KIF5A	0.487083585263961	0
MCRS1	0.4871417202058144	0
RELA	0.4871584964846379	0
KCTD20	0.4871676144159678	0
NME6	0.4871996505700754	0
PTCD3	0.4872114823098158	0
GAMT	0.4872229190010565	0
RNF111	0.4872308912700652	0
HERC6	0.4873075271719879	-1
BCORL1	0.4873420502431928	0
IRF1	0.4873489193952999	0
OTUB1	0.4873527403152684	0
GLUL	0.4873683921696731	0
PGAM4	0.4873757494368202	0
CNN1	0.4874667958938993	0
PKN3	0.4874680694957609	0
PTK2	0.4875395250947029	0
CASP4	0.4876931638128828	0
HNRNPH3	0.487708194658995	-1
ANO10	0.4877333136028949	0
CER1	0.4877564901286635	0
ZNF292	0.4878543250275832	0
BEST1	0.4878663417662971	0
ANO9	0.4879567606032837	-1
MIPEP	0.4881356753979155	0
NIPAL1	0.4881404264301406	0
CSNK1G3	0.48816652070934	0
RASEF	0.4882113886775815	0
CDHR1	0.4882883489054266	0
PTPRO	0.4882933825880222	0
TXN2	0.4882994263581672	0
NONO	0.4883438948448183	0
ANXA5	0.4883777245554405	0
SLC32A1	0.4884874394471211	0
LRRTM2	0.4885168546916031	0
CHD3	0.488520956311776	0
ECE1	0.4885607042840983	0
DCLK2	0.4885689870452949	0
PSMC2	0.4886359889008025	0
GAS2	0.4886589533521999	0
BPNT1	0.4887614072617306	0
MOB4	0.4888803638272959	0
CEP250	0.4889283222942812	-1
TTYH1	0.4889517899453605	0
KCNS2	0.4890245958203993	0
DFFB	0.4890456360757358	0
PTPN18	0.489052379793178	0
AKAP8	0.4890976216143868	0
ZNF382	0.489101621826896	0
NDUFAF3	0.4891886759414424	0
ABHD13	0.489212688662959	0
KBTBD6	0.4892238477742933	0
RRAGD	0.4892330954652591	0
BLVRA	0.4892334690606794	0
CHRD	0.4892355775032079	0
ERAL1	0.4892666502820672	0
SPRTN	0.4892952956887166	0
UNC80	0.489301935303092	0
RBM15B	0.4893110055991697	0
PDXDC1	0.4893513929924442	0
LAMA3	0.4894099437599647	0
KDM6A	0.4894350589959106	0
PMF1	0.4894405188193655	0
CSNK1G2	0.4894435465435101	0
FAM200B	0.4894502803498705	0
PIPOX	0.4894915381036345	0
LARP1B	0.4896005214755479	0
KIF2C	0.4896052742546967	0
SLC9B1	0.4896270710964214	0
EPS8	0.4896878123067783	0
DOCK4	0.489715027793241	0
INSC	0.4897189009072227	0
APEX2	0.4897407143451738	0
COL27A1	0.4897410946275612	0
NDUFB10	0.4898263342421715	0
MRPL30	0.4898497404576538	0
ARL13A	0.4899524822216758	0
GULP1	0.4899604469373277	0
USP3	0.489981738987755	0
SHROOM1	0.4899869178993112	0
SLC25A19	0.4900366619689731	0
LPGAT1	0.4900383167233538	-1
PRPF4	0.490062400384074	0
IQGAP1	0.4900665628101746	0
UBXN1	0.4900671579512466	0
MRPL28	0.4900821409975097	0
ZNF281	0.4901315618461786	-1
FAF1	0.4901425259298208	0
OSTM1	0.4901916961662729	0
TRIM6	0.4902126062944099	0
MRPS23	0.4902294534353734	0
FUT9	0.4902317316051672	0
ALS2	0.4902555721307362	0
PPM1L	0.4902901249960492	0
PTPN12	0.4903289085847961	0
PSMD1	0.4903688522413335	0
KLHL11	0.4904168893453577	-1
TTL	0.4904827444816152	0
ZBTB32	0.4906063340097504	0
IFIT1	0.4906290830096235	0
FBXO45	0.4906850894544778	0
CDH23	0.4907304498644828	0
JMJD6	0.4907764573536683	0
LAMP2	0.4907970916339083	0
TIFA	0.4908620180446736	0
OSBPL7	0.490878971416639	0
CCL2	0.4909664832985236	0
HLA-E	0.4910405746878649	0
UACA	0.4910573436951383	0
HAGH	0.4911464876961436	0
MIS18A	0.4911493248180759	0
GFOD1	0.4911502225020546	-1
DLGAP4	0.4911967747265291	0
PMPCB	0.4911968020291885	0
STIP1	0.4912243273169085	0
GRB7	0.4912852501355785	0
TRUB1	0.4912873014983535	0
LRBA	0.491480821751806	0
POLR1A	0.4915229159600692	0
PTPRD	0.4915323951353378	0
CLCN7	0.4915360760419171	0
ANXA8L1	0.4916314358853037	0
PCSK1	0.4916624593194247	0
NDUFS3	0.4917348926033434	0
TNFRSF10A	0.4917534072688229	0
FKBP5	0.4917599216336369	0
CEBPE	0.4917630745480231	0
DCBLD2	0.4917806502716229	0
ADCY9	0.4919362058828727	0
CCNG2	0.4919815761450887	0
HAAO	0.4919820795840946	0
CNNM3	0.4920304083340673	0
SART1	0.4920312054128214	0
ANO8	0.4920534950251959	-1
BEST3	0.4920547727145645	0
SND1	0.4920704815311263	0
ERAP2	0.4920800205054074	0
PTGER2	0.4920903728971874	0
SYN1	0.4920935136785196	0
DPH3	0.492106765069473	0
RAB3IP	0.4921130902147375	-1
TRIM65	0.4921442959514612	0
INHBB	0.4921523582377993	0
GPSM1	0.4922569766446329	-1
DIP2B	0.4922641477080912	0
GPRC5B	0.4923401246806452	0
DLAT	0.4923659414109133	0
CARF	0.4924219101476131	0
USP44	0.4924350379461933	0
RAP1GAP	0.4924650219596074	-1
PIM1	0.4925253953741864	0
CDK11B	0.4925259558088997	0
NAT8L	0.4926097497953513	0
TTLL10	0.4927478383265919	-1
AGPAT3	0.4927565377205558	0
BEST4	0.4928000349136218	0
TIA1	0.4928069764415796	0
APBB2	0.4928692787450556	0
TDRD9	0.4928736439841939	0
TRIM26	0.4928949082307937	0
SLC9C2	0.4928984229479325	0
TPP1	0.4929210024569214	0
IP6K1	0.4929365089056681	-1
PTGER4	0.492938346127329	0
KBTBD3	0.4930709782070875	0
GPR37	0.4930985002048963	0
FIG4	0.4931050342151824	0
PDE7B	0.4931331803897305	0
PIWIL1	0.4931387816647046	0
KCTD21	0.4931864446470423	-1
NEDD9	0.4931865312357106	0
BMP2	0.4931876206448614	0
KLC2	0.4932174722686002	0
KCTD4	0.4932543169578078	-1
SLX4IP	0.4933025420038993	0
LUZP1	0.493325977715825	0
PDIK1L	0.4933489196027965	0
ANO7	0.4933539295376538	0
CTNND1	0.4933639070730188	0
UBTD1	0.4934686678917167	0
CLCNKB	0.4934782464425037	0
RHOT2	0.4934818387607534	0
KCTD14	0.493486883198112	-1
UPRT	0.4934975580847943	0
NMD3	0.4935710992266678	0
CLCNKA	0.4935725280435337	0
GPT2	0.493575894209604	0
STK38	0.4935814035673911	0
ALDH18A1	0.4936409567802634	0
B3GALNT2	0.4936783778132644	0
MAPK3	0.4936834438655285	0
STRN	0.4937090063953872	0
TRIM22	0.4937571571698066	0
STAP1	0.4938203866787839	0
ALAD	0.493901735886102	0
INPP5J	0.4939254139599383	0
ANO2	0.4939406492227439	0
NFE2	0.4940432675564684	0
DHRS4	0.4940634525846583	0
ITSN2	0.4940721105446079	0
HELZ2	0.4940775223160997	0
CIC	0.4941740931923163	0
OPLAH	0.4941790365169805	0
KLF4	0.4942022113052806	0
RBP2	0.4942391970199912	0
LRRC31	0.4942396022764865	0
KDM4D	0.4942844536210979	0
TIE1	0.4943229563654901	-1
ZMYND15	0.4943497243115051	0
AIP	0.494412668225937	0
PRMT3	0.4944250489531082	-1
CDK19	0.4944349922486584	0
LACRT	0.4944828815261681	0
UBE2F	0.4944903796372821	0
EED	0.494516720001332	0
SSTR2	0.4946638724376452	0
FBXO38	0.494669589760937	0
INSIG2	0.4946824492310617	0
ADH5	0.494687971467868	0
SLAMF7	0.4947120696923098	0
UCHL1	0.4947420109896303	0
RIMKLA	0.4947867321394819	-1
CAMK2A	0.4949450094085017	0
SPDEF	0.4950468048305736	0
DNM1L	0.4951465493508166	0
BLZF1	0.4951821291315862	-1
PLIN3	0.4951861477805289	0
MRPS14	0.4951950384071129	0
HLA-F	0.4953696843137949	0
BECN1	0.4953861888016195	0
ARL1	0.4953863419653539	0
SH3KBP1	0.4954225783787988	0
CUL1	0.4954313687813522	0
NR1H2	0.4954341886803207	0
DPY19L3	0.4954620237199151	0
SLC2A1	0.4955201670806055	0
TRIM33	0.495607172474727	0
PSEN2	0.4956288694127296	0
SMC3	0.4956491964410394	0
CLCN5	0.4957256620970501	0
TREX2	0.4957438364635836	0
JMJD8	0.4957746073062145	0
ELOVL6	0.4958200670153816	0
UBA52	0.4958864881592417	0
HNRNPF	0.4959012979856517	-1
STK39	0.4959040485602822	0
EBP	0.4959677376261663	0
PHKA2	0.4960541773092862	0
XPO7	0.4961208465827897	0
RIMKLB	0.49627898051206	0
GNAI3	0.4962971624515964	0
VEZT	0.4963106105248036	-1
RPE	0.4963176631962824	0
RGL3	0.4963726874188288	0
ZMYND19	0.4963958479134702	0
ZMYND12	0.4964490038269876	0
TNIP2	0.4964747093093932	0
MORC2	0.4965632242527953	0
PCSK5	0.4965973549973813	0
PARD3B	0.4965990382763895	-1
SSR4	0.4966131851951357	0
SLC25A41	0.496661350794376	0
ISOC1	0.4967250986785615	-1
OTUB2	0.4968203988582623	0
PCDH17	0.4968560513246039	0
NIPAL2	0.4968597091295039	0
CLCN1	0.4969167813979667	0
LAMA2	0.4969486913593381	0
SULF1	0.496966038221606	0
GEM	0.4970080940717812	0
CASP10	0.4970123328882577	0
LMNA	0.4970480732572965	0
MICU2	0.4971407256621146	0
FKBP15	0.4971888978527774	0
GREM2	0.4971923880085381	0
OSBPL1A	0.4972155865164595	0
PRR14	0.4972262280389246	0
CDKL3	0.4973131919182994	0
PARVB	0.4973523151534237	0
CNIH2	0.4973916104453774	0
CLCN4	0.4974154407236905	0
RNF13	0.4976309133322148	-1
ZNF302	0.4976694717298899	-1
FUBP1	0.4976764492528228	0
SDF4	0.4976943911200169	0
SLC38A2	0.4977092080688691	0
KLF6	0.4977302746661722	0
CITED2	0.4977601748352757	0
NABP2	0.4977940333439297	-1
GPATCH8	0.4977960221220732	0
ACSM4	0.4978140760466706	0
HSF4	0.4978413239935498	0
FUCA1	0.4978481435035463	0
EXT1	0.4978561798950987	0
ST6GALNAC5	0.4978916762090334	0
COL1A2	0.4979183578954349	0
NR2C1	0.4979232261165358	0
MRPS18B	0.4979710793950288	0
PLD3	0.4980119207497431	0
GFI1	0.4980589329201098	0
KCNH1	0.4980597284216235	0
SFXN2	0.4980746564811169	0
NT5C2	0.4981037499129462	0
TTLL4	0.4981181821120478	-1
ANKH	0.4982769459328984	0
GLDC	0.4982887054108602	0
SLC9A3R2	0.4983469357389857	0
UPK3A	0.4983509135354066	0
CHMP6	0.4984110547333766	0
MGAT5B	0.4984276998949591	0
UBE4A	0.4984695231646049	0
UBE2G1	0.4985425326606809	0
NEK3	0.4986425152112149	0
PTGIR	0.4986455106864031	0
UBE2G2	0.4986755700804893	0
CASP1	0.4986790338390598	0
SCGN	0.4986914475281827	-1
NUTF2	0.4987165459584303	-1
AANAT	0.4988013815379099	0
PSME2	0.4989002324947697	0
CTNNBL1	0.4989088352433049	0
NPL	0.4989229877207265	0
SGK3	0.4989519348196005	0
ANKRD17	0.4990001427126637	0
BAG2	0.4990936800074158	0
B3GAT2	0.4991356461013147	-1
RCOR2	0.4992080421078992	0
INTS2	0.4992509894063361	0
KLHL30	0.4992698403660918	0
KDM5C	0.4992722200441774	0
ATR	0.4992756904904613	0
INCENP	0.4992805675122863	0
GALE	0.4992974314075077	0
ITGB1BP2	0.4993349963867268	0
KIF13B	0.4993431941922865	0
KMO	0.4993563692626288	0
RAB3GAP1	0.4993783446632426	0
TARBP2	0.4993985501677133	0
SQSTM1	0.499444284288717	0
B4GALT3	0.4995428721617838	0
WASL	0.499571128086432	0
PMM1	0.499651413848387	0
NME7	0.499651945758563	0
DIO2	0.49966576531883	0
CENPE	0.4996789416073454	0
ALDH3A2	0.4997166541247147	0
EPB41L1	0.4998016248810562	0
PARP14	0.4998262308448651	0
TRIM11	0.4998509198471493	0
TUFT1	0.4998532177924402	0
CPNE5	0.499874748706394	0
VLDLR	0.4998841663092627	0
CD320	0.4999245292401975	0
ZNF407	0.4999412562012296	0
DDX4	0.5000248885725773	0
GPD1	0.5000506875859642	0
ING4	0.5000512578338226	0
PIK3R3	0.5001279537666175	0
CNN3	0.500128042103337	0
BIRC7	0.5002157938157735	0
FEZ1	0.5002594504538697	0
MRPS24	0.500284190278993	0
NAA10	0.5002893407251728	0
RRP15	0.5003694640545425	0
ZFYVE16	0.5004071248890636	0
BAALC	0.5005420676612998	0
AGFG2	0.500642674478475	0
PHF1	0.5006749959502924	0
FAM178B	0.5006956810153261	0
GCLM	0.5007184604154449	0
HIP1	0.5007214380754293	0
SNAPC1	0.5007216767439729	0
SARNP	0.5007690119525191	0
HSPA12A	0.5007709251853381	0
FAXDC2	0.5007818952255264	-1
KCNH8	0.50081078741503	0
ATG9A	0.5009140587281109	0
FAM118B	0.5009208416715855	0
BLMH	0.5009279198494578	0
SMAD9	0.500928638350958	-1
COL5A2	0.5010382158428617	0
EHD3	0.5011536599449973	0
MRPL35	0.5011644971159758	0
PCDH15	0.5012013162893397	0
PARP6	0.5012025409360236	0
KCNH6	0.5012301036979494	0
SNX16	0.5012534993264173	0
TYK2	0.5012875274783505	0
JPH4	0.501318863541673	-1
