gene	p-value	label
EIF4A1	0.0119162369314837	0
KIF3A	0.0119849271107902	0
PPWD1	0.012010640257167	0
UBQLN2	0.0121265927614049	0
RPS19	0.0121773166501242	0
ESPL1	0.0122240666746704	0
RUNX1T1	0.0123023844800973	1
NDUFB5	0.012407064153854	0
PSMD1	0.0125227682043884	0
BTF3	0.0125489551381356	-1
TRMT61B	0.012562228967338	0
CCNB2	0.0126095540229058	0
HRAS	0.0126220981287274	1
SEC61B	0.0127494257213328	0
TTK	0.0127893687134892	0
MKNK2	0.0129017059717105	0
ERAL1	0.012912364496264	0
RPN1	0.0129513376660847	0
INO80C	0.0129529468381859	-1
ADCY1	0.0129622006650173	1
TRIM28	0.012974045456268	0
MAPRE1	0.0130684991967029	0
FARS2	0.0131157693419543	0
FBXW11	0.0131473552831961	0
EIF2S2	0.0132748290143318	0
TRADD	0.0133736038383851	0
KRAS	0.0134330492557004	1
CHAMP1	0.0135790352273505	0
DNAJB2	0.0136776750518051	0
LGR4	0.0137206268785799	0
CCT7	0.0137223515837917	0
PDIA4	0.0137276917799234	1
PPP3CA	0.0137479353372481	1
MRPL27	0.013819632386461	0
MKI67	0.0138480562213406	0
PSMA3	0.0139488149052547	0
MAP2K5	0.0139489708697913	0
NEDD1	0.0139791513336144	0
UXT	0.0140615400717993	0
POLK	0.0140897283934981	0
MAPKAPK5	0.014256707746294	0
NPM1	0.0142847069375274	0
NDUFAF7	0.0142950417559478	0
ATF7IP	0.0143191875339169	1
DNAH3	0.0143717662025753	1
INTS2	0.0143804450935542	0
LATS2	0.0144304036671224	0
EARS2	0.0144371271127489	0
ALMS1	0.0144681912713008	1
GTSE1	0.0145176432764845	-1
AMOT	0.0145485876529902	0
INTS9	0.0145994420909091	0
PSMA1	0.0148562775027432	0
NTRK3	0.0149256004365308	1
ARID1A	0.014935045004069	1
RAD51	0.0149505984438238	0
RASA1	0.01500718852441	1
PIAS4	0.0150653913537949	0
GTF2F2	0.0150765040924356	0
JMJD6	0.0150805613570342	0
POLI	0.0151159300242395	0
MIPEP	0.0151310344294222	0
NFATC2	0.0151453937197489	1
MCRS1	0.0151952037098255	0
HNRNPH2	0.015225434609499	0
TOP2A	0.0152310227826349	0
TRA2B	0.0153126205640063	0
EIF6	0.0153235653353429	0
PTPN14	0.0154746635142557	0
DLG1	0.0155098166315664	0
GTF2H4	0.0155182681230176	0
BIRC2	0.0155381042441866	0
YWHAB	0.0155424468532871	0
DFFB	0.015548779293292	0
RIPK1	0.0156225276679093	0
NRAS	0.0157305952037474	1
HSPD1	0.0157623970931372	0
MAU2	0.0158013332630283	0
ASF1B	0.0159383265481422	0
CDC5L	0.0160762058251468	0
TCERG1	0.0161332629100913	0
CCNH	0.0161791606633261	0
RPL35A	0.0161957626264733	0
USP49	0.0162016237535511	-1
MTRF1L	0.016203618304187	-1
IKBKB	0.0162074263058598	0
PIP4K2A	0.0163181102542122	0
MUS81	0.0163773090716656	0
MAP3K4	0.0164593510213409	0
SNRPD2	0.0164769124150577	0
MAP3K5	0.0165364183824835	0
PSMD13	0.0165768315203427	0
KAT2A	0.0166070564971362	0
EXOSC10	0.0166758102770669	0
SREBF2	0.0167647666949732	0
TCP1	0.0168012074307401	0
SLMAP	0.0168221841678838	-1
PFDN6	0.0169687432044677	-1
CCT6A	0.0170047153946133	0
HDAC3	0.0170703871931632	0
KMT2C	0.0173056387889035	1
ING1	0.0173080911478305	0
GRSF1	0.0173201264426815	0
G3BP1	0.0174948785491152	0
FAF1	0.0175071915414791	0
PASK	0.0175268436176945	1
KHSRP	0.0175589147072864	1
CLTC	0.0176108902376569	0
BRIX1	0.0177126081818116	-1
USP1	0.0177949004109614	0
XRCC6	0.017949603490607	0
COX5B	0.0179861278207647	0
PARD3	0.0179978934968965	0
SAV1	0.0180171817789784	0
CEP250	0.0181007333484515	-1
VCAN	0.0181258872526384	1
GCH1	0.0181938241460886	0
TIMMDC1	0.0182205131434239	0
PSMD8	0.0182893184498644	0
POLN	0.0183903652943919	0
INTS1	0.0184703006007674	0
RPS6KA5	0.0185095340367275	0
GNPDA2	0.0185167929563446	0
ATF2	0.0185627184802602	0
MAP3K3	0.0187739322787757	0
SBDS	0.0187858678366911	0
RING1	0.0188260998182139	0
EDC4	0.0188765838786133	0
SAMD14	0.0188987087487429	0
MRPS17	0.0189735725037698	0
EMG1	0.0190127656712445	0
RPL3	0.0190402799805384	0
E2F6	0.019207233240674	-1
TFAP2A	0.0192726685119993	0
TNPO3	0.0192841664182406	0
RPL6	0.0193116291998657	0
NSD1	0.0193663703298049	1
NDUFAF6	0.0194360180011107	0
MRPS2	0.0195252516437764	0
DOT1L	0.0196710425645851	1
DDX46	0.0196805431645967	0
RGS7	0.0197845496323167	1
LATS1	0.0198390354737247	0
RPS15	0.0198671510014158	0
RPS29	0.0199596109335475	0
GTF2H3	0.0200033978494498	0
EGR1	0.0200423667927856	0
ELL3	0.0201343073106033	0
KDM6A	0.0202440909948293	1
PPME1	0.0203388491807912	0
CBL	0.0203681886558062	1
ACTL6A	0.0204319415260871	0
GABARAP	0.020528813127173	0
CAT	0.02058828513083	0
SMARCC2	0.0206261741833461	0
CBX3	0.0206734883872903	0
NDUFA9	0.0206791412432164	0
SPTAN1	0.0207115553183437	0
MSL1	0.0208282338763095	0
ERCC2	0.0208745457920058	0
TFB1M	0.0210552201629663	0
UBA52	0.0211234428342639	0
NTRK1	0.0212296481146594	1
VAV2	0.0213055882286155	0
FANCA	0.0213569023423867	0
AKAP9	0.0213579025131485	0
MAN1B1	0.0214283370287797	0
RPL18	0.0214841059965449	0
GNAS	0.0214909092091481	1
PPP2CA	0.0215465762799391	0
RBBP5	0.0215618537235441	0
NXF1	0.0216727468569161	0
PPFIA3	0.021707446493208	0
TROAP	0.0218173682816127	0
CDK12	0.0219135617763497	0
TKTL2	0.0219234153288814	1
GLI3	0.0219389781221576	1
SART1	0.0219640509326722	0
MED4	0.0219747658428821	0
