gene	p-value	label
C7orf50	0.4349071031927226	0
ARHGEF11	0.4349658256915926	-1
APPL1	0.4349733651330483	0
MMS19	0.4349772268058775	0
HERC5	0.435027631480942	0
TXNRD1	0.4351543929049731	0
CYP39A1	0.4352177349538241	0
ZBTB9	0.4352913447675343	-1
DCAF5	0.4352952080555523	0
ACSL6	0.4354162182255236	0
VPS54	0.4354862259284497	0
RPP38	0.4355648026245304	0
DCHS2	0.4356914335870986	0
NUMB	0.4358159424109661	0
PLCZ1	0.4359179358852796	0
ILF3	0.4359283676636595	0
UTP14A	0.4359650921301737	0
SSTR2	0.4359651704375314	0
HSPB11	0.435969145029461	-1
ATG4B	0.4360474170716703	0
FABP1	0.4362924920087881	0
EXO1	0.4363465980869658	0
GTF3C2	0.4363744068140116	-1
PLA2R1	0.4364152578661785	0
PSME4	0.4364663193314017	0
SUDS3	0.4364954322777562	-1
GPD1	0.4366830304844292	0
OSBPL8	0.4367864970253675	0
OXSR1	0.4368012026021835	0
CRKL	0.4368650253323338	0
ARHGDIA	0.436889457915426	0
E2F3	0.4369270950065322	0
POLA2	0.4369911311059574	-1
NUTF2	0.4370684404614259	-1
MFSD1	0.4370878656020159	0
NMT1	0.4371241561867656	0
NUP205	0.4372109377658441	0
SLC44A1	0.4372302801383865	0
TRIM62	0.4372768488126405	0
C5orf24	0.4373068775404538	0
SNRPG	0.4373660265006581	0
HSDL2	0.4374410757275893	-1
GPAA1	0.4375183556343089	0
BMPR2	0.4376922428215062	0
AGPAT3	0.437781497580697	0
CRMP1	0.4380630085169744	0
CBX1	0.4381502041058694	-1
PPP1R10	0.4382594408384924	0
PIFO	0.4383019668362555	-1
NACC1	0.4383876784423656	0
MIS18BP1	0.4384069086779137	-1
PTOV1	0.4384104086963232	0
HMGCS2	0.4384237564799333	0
GPT2	0.4384380858128628	0
NDST2	0.4385200273684218	0
ANXA5	0.4385697231125481	0
PRKAG1	0.4386516304283629	0
ARHGEF10L	0.438671744836647	0
MAD1L1	0.4386929834009034	0
NUP43	0.4387584863805883	0
ACSL3	0.4388204318359761	0
LEPR	0.4388471313016248	0
PNPLA8	0.4388990967730417	0
RAB1A	0.4388992158673205	-1
SFMBT1	0.4389777433856043	0
ACSS3	0.4390038661287105	0
ACSBG2	0.4390628597790724	0
CHD9	0.4391390206122024	0
ARHGAP35	0.4391656426877266	0
EIF2AK2	0.4391838928323479	-1
SOX6	0.4392545297758339	0
CHST15	0.4394390246774967	0
ANKRD11	0.4394487041480666	0
SFRP2	0.4394675760039055	0
TNIK	0.4395517702577101	0
AASS	0.4397362363781207	0
PPARD	0.4397743824102206	0
CDH2	0.4398695084330766	0
PRCC	0.4400232981292944	0
GRN	0.4400896180121442	0
SEC61G	0.4401412863584684	0
SMG8	0.4402318012131826	0
TRIM33	0.4402521185316372	0
IFFO1	0.4402686152082726	0
RNF2	0.4403147130699961	0
SIRT5	0.4403660127391815	0
BCO2	0.4404190128111463	0
PCBP1	0.4404674423467977	0
CADM2	0.4404784561867353	0
BHLHE40	0.4405403622984364	0
NELFCD	0.4405475760326653	-1
CXCR4	0.4406622242507476	0
PATL1	0.4406626303140432	0
ARFRP1	0.4406634614458266	0
HCFC1	0.4407407920982528	0
NAGPA	0.4410651440854146	0
DGKD	0.4410843989643034	0
ERBB2	0.4412048155070324	0
DDB2	0.4412793818349484	0
TYRO3	0.4413132080256338	0
KIF26A	0.4413361269012625	0
ANKLE2	0.4413628257502209	0
NR2F2	0.4416081233700508	0
CDK9	0.4416718952352068	0
MOCOS	0.441861303821988	0
COL5A2	0.4419690785910423	0
SCAF11	0.441978647173437	0
STRN4	0.4420533328108345	0
NOP16	0.4421563617682834	-1
ATP6V0D1	0.4421924571969587	0
SLC6A3	0.4422666428111224	0
ARHGAP17	0.44261103421739	0
LSM4	0.4426897543145198	0
CCNT2	0.4430371985989815	0
ZSWIM8	0.443662346411904	0
METTL17	0.443820159191185	0
SLC1A1	0.4438843611592409	0
NOS3	0.443999241097437	0
AKR1B1	0.4442236442955408	0
SENP8	0.4442444989861265	0
RAPGEF6	0.4443038265029475	0
SSX2IP	0.4443602944268042	-1
RNASEH2A	0.444474664783312	0
XDH	0.4445089874003464	0
HTR2B	0.4445469366777149	0
MPP5	0.4447547252042785	0
VAC14	0.4447976150614359	0
SPN	0.4447998715268262	0
TMEM181	0.44490787089865	0
NLN	0.4451782159012568	0
DPYSL2	0.4452379080596286	0
EFEMP1	0.4452825173764277	0
KLHDC7B	0.4454545407857921	0
NUDT7	0.4454724954962499	-1
ARHGEF18	0.4458216117828548	0
USP18	0.4458708798212815	0
GLYAT	0.4459653035655999	0
HAAO	0.4459792764269978	0
GPRASP2	0.4460249951948327	0
GIGYF2	0.4460305706486826	0
DPAGT1	0.4460605122309788	0
TAGLN2	0.4461160731309094	0
SHANK2	0.4461221634345602	0
FLVCR1	0.4461991268498038	0
CD52	0.4462476495207578	0
PRR14L	0.446250138285951	0
ZNF709	0.4464301550394793	0
KCNIP4	0.4465579721619921	0
PANX1	0.4465681505217671	0
MGAT4B	0.4466269039043035	0
SUFU	0.4466389291486915	0
UBXN2A	0.4466683794470866	-1
ASB7	0.4466871529822127	0
NPL	0.4466974704431947	0
NOXA1	0.4467479013478697	0
DPYS	0.446763790184988	0
IPO5	0.446804259861816	0
STUB1	0.4468484643560884	0
RUNDC3A	0.4468764162254635	0
LGALSL	0.4469015660808846	0
JMJD6	0.4469165969746582	0
DUSP6	0.4469598635664075	0
DCTN1	0.4469948636238359	0
PLBD1	0.4471309485648961	-1
FCGR3A	0.4471779363536653	0
AHCYL1	0.4472093643375525	0
INTS12	0.4472132551606999	0
IFNAR1	0.4472171149668557	0
SPECC1	0.4472628774585513	0
SMAD7	0.4475108874787296	0
BBS12	0.447585200259011	0
IL7R	0.447596039530845	0
ALDH3A2	0.4476553487427038	0
COPS7A	0.4476981687855809	0
CCL3	0.4477496625379981	0
NAA10	0.4479129724838147	0
TTR	0.4480822975694681	0
TTK	0.4481888591969702	0
RAD51B	0.4482636925497639	0
SLC38A1	0.4482651792196497	0
DHX15	0.4484677069048775	0
IFI44L	0.4484972207474045	0
STOML1	0.4485147897479776	0
PPT2	0.4485370784789888	0
WDTC1	0.4487585506867938	0
PLCXD3	0.4488001283521937	0
KLHL15	0.4488071034420083	0
CKB	0.4489233627944226	0
MYL5	0.4489750056244188	0
ATP2A3	0.4491197169399735	0
FOXO3	0.4491244824161138	0
LGALS3	0.4491696652263919	0
ZC3H15	0.4491808871277857	-1
PIGG	0.4492951967070046	0
CYP2J2	0.4494264399961828	0
MTA3	0.4494710367282715	-1
ITGB7	0.4495097409878613	0
RNASEH1	0.4495698124045508	0
ACE	0.4497563054792695	0
MCAM	0.4498354211029075	0
NEDD1	0.4499007959254923	0
BRIX1	0.4502737367931588	-1
RPL23	0.4503041884541385	0
BIN1	0.450332753561028	0
SNTB2	0.4503393786996904	0
LONP2	0.450521139783297	0
REEP1	0.4505236048688461	0
NBL1	0.4505490850638922	0
PRIM1	0.4506469197211301	0
DHRS3	0.4507530785657535	0
PRMT5	0.4507585800932427	0
AKR1A1	0.4508821175089952	0
RIF1	0.4509506023805998	-1
DUSP2	0.4509638345839475	0
VAPA	0.4510301659547223	0
CHD1L	0.4510960028583796	0
SLC1A6	0.4511274908461442	0
JMJD4	0.4511643707026872	0
TNFRSF10A	0.4512431709981121	0
INF2	0.4513450091626223	0
ATP2B3	0.4513643400149582	0
PMVK	0.4514893743237557	0
OLA1	0.4515152557288188	0
CYP2R1	0.451679766199379	0
TIMM13	0.4517989656318593	0
ICAM5	0.4519208708070596	0
CAV3	0.4519348940233905	0
CYP3A5	0.4519960572931367	0
MYOCD	0.4521134078879247	0
GATAD1	0.4521458743520289	0
UTP18	0.452212649267908	0
GIMAP6	0.4523973882550615	0
SNX4	0.4525720789143425	0
HDAC9	0.4526731730436714	0
SSC5D	0.4528879444172575	0
URGCP	0.452913343427858	0
SLC17A9	0.4529181268614973	0
BDP1	0.4529572251507628	0
SEC61A2	0.4529893246498598	0
ZCRB1	0.4533010675946887	0
PLA2G4C	0.4533106415422305	0
SLC36A4	0.4534001824782039	0
EFNB1	0.4536191114151375	0
POP1	0.4536491830909532	0
IL2RG	0.4536501403594035	0
ARL1	0.4538218807013172	0
CDA	0.4538295570190794	0
OGDH	0.4538557480627911	0
HK2	0.4538810084608604	0
KPNA2	0.4539759017785206	0
NCBP1	0.4541285174962741	0
PPFIBP2	0.4542767596246401	0
KIF19	0.4543056380528428	-1
HIBADH	0.45437798155011	0
POLA1	0.4544175881783608	0
HMGB1	0.4544358719286088	0
AP2S1	0.4544399946848957	0
CNNM2	0.4544593861054563	0
FURIN	0.4545316192739993	0
AP2M1	0.4546746564987344	0
DPYSL3	0.4546793445932405	0
CTH	0.4546987554236973	0
ERBB4	0.4547211164900958	0
TFG	0.4549433703292264	0
DSEL	0.4550470757683643	0
SPTLC2	0.4550694115800016	0
SULT1C2	0.4550811617657563	0
DERL1	0.4552951983412806	0
SPTBN1	0.4553244814674891	0
TRIM38	0.4553663499759221	0
PIK3R4	0.4554488708637736	0
SV2C	0.4555411804687899	0
CLK4	0.4555518653789805	0
SUN1	0.4555727553042015	-1
CCNG2	0.4556297671429256	0
PIK3R2	0.4558096637654884	0
MAGED1	0.455885137013581	0
WDR75	0.4559496191214185	0
GAP43	0.4559977141639685	0
PDCD6IP	0.4560102179104085	0
E2F7	0.4563535155030797	0
CHST9	0.4564151164295442	0
TRIM45	0.4564492016129913	0
TSPAN3	0.4565047560199314	0
UBAC1	0.4565380708429142	0
AMD1	0.4566666360321109	0
CDK19	0.4570016564092429	0
DCBLD2	0.4570764222418199	0
LONRF2	0.4573773050120207	0
NEBL	0.4574102863839242	0
CDH8	0.4574739974037528	0
CKS1B	0.4575471602351657	0
RBP5	0.4575555944098153	0
MCM8	0.457619402184759	0
XRN2	0.4576661231849767	0
FGF5	0.4576851644935101	0
CAP1	0.4577635444017823	0
DNAAF2	0.4577690579203919	-1
FKBP1A	0.4578304552735907	0
CYP4B1	0.4578497493291196	0
GTPBP4	0.4579377868105483	-1
PTGIS	0.4579465403304102	0
CLK2	0.4579721540253606	0
GPX8	0.4579961117829353	0
PIAS1	0.4580160863472496	0
ZMAT3	0.45808777022378	-1
WDR43	0.4581337483928636	0
ZBTB48	0.4581516269374269	0
GPX7	0.4581690824724099	0
CDH15	0.4581782971249669	0
ATF4	0.4581830751285121	0
LOXL3	0.4583040278224359	0
EDEM1	0.4583730851035971	0
SLC2A10	0.458526216228349	0
SLC22A12	0.4585449231107921	0
CCT4	0.4586004923642406	0
SLC31A1	0.4586913747800432	0
PPP1CC	0.4587481731103073	0
WDR5	0.4589753822077849	-1
KCNIP2	0.4591933474681695	-1
TM7SF2	0.459205789758624	0
SLC37A2	0.4592129053113427	0
CASP1	0.4592809006103339	0
WDR11	0.4593644156901925	0
OAT	0.4595632994012364	0
YBX3	0.4596580328966378	-1
PLA2G4A	0.4598305323950588	0
PI4KB	0.4598334966334058	-1
SPAST	0.4598987579865446	0
PARS2	0.4599382683319214	0
CSF1	0.4599654783873058	0
ZMYM2	0.4599839246031534	0
AGT	0.4601784257839774	0
PSME2	0.4601982269079753	0
MOCS3	0.4602930596519947	-1
MAST1	0.4603372397681838	0
REL	0.4604748631471428	0
IL15	0.4604784652025963	0
ZSCAN1	0.4604966552195726	-1
YWHAG	0.4608223910991501	0
BECN1	0.4608580509282757	0
UCP2	0.4610126570650454	0
NBEA	0.4610985587014216	0
CDH20	0.461180341911542	0
DUSP5	0.4611996425391204	0
DNAJC11	0.4612323673633022	0
MIOS	0.4612706088082792	0
PATZ1	0.4612721062132985	0
EHD1	0.4615518678600191	0
PPARG	0.4615924310179059	0
NRAS	0.4616602190551477	0
DUOX2	0.4618377745640762	0
LDLR	0.4618381052597932	0
RALBP1	0.4618676146868168	0
RPLP2	0.4618928592785198	0
PIGP	0.4619276516692149	0
PDCD6	0.4620153953408337	0
AGAP3	0.4621334236825175	0
KIF4B	0.4621436685884198	0
TOX4	0.4622004543762928	0
SULT2B1	0.462412275123139	0
CDH6	0.4624403055274452	0
TRMT2A	0.4626121820167337	0
NUBP1	0.4628030683607826	0
MAPK15	0.4628048877277746	-1
NME1	0.4628681597965686	0
CTNNAL1	0.4629936202575143	0
PSMB2	0.4634806158400399	0
GRIK3	0.4634830430249059	0
EZH2	0.4634898272663845	0
PYGL	0.463495885601186	0
RALYL	0.4635627630126678	0
SLC2A6	0.4637672722465968	0
MAMSTR	0.4637755575252526	0
DIP2A	0.463913387170913	-1
NFKB2	0.4639369475936672	0
PPOX	0.4640310146919597	0
STIP1	0.4641298446028865	0
SQLE	0.4642893097029371	0
TERF2IP	0.464416642646922	0
NAGLU	0.4644797645042963	0
STAG1	0.46451287087113	0
DVL2	0.4645206850184269	0
EIF6	0.4647692996632547	0
AKR1B10	0.465017076833606	0
ABHD16A	0.4650279830358383	0
ATP1A4	0.4650785596444843	0
MXRA5	0.4651025699846597	0
DNAJB13	0.4652472296592124	0
PGAP1	0.4652919926657806	0
SYPL1	0.4653089733345745	0
CD200	0.4653669543911715	0
RBM26	0.4653866606690027	0
TOP2B	0.4654121913383477	0
NSMCE2	0.4654149298455794	0
PSME3	0.4654499300648695	0
IRF7	0.465533372157668	0
YY1	0.4656586778243278	0
ACSF2	0.465851954139523	0
DDX54	0.465866788828618	0
CCNJ	0.4660096938540264	-1
NOP2	0.4660259036374902	-1
CDH1	0.4660967152794977	0
CAMK2D	0.4661010984140183	0
IL1RL2	0.4661376934575467	0
FAM98B	0.466141409950733	0
IFRD2	0.4661639811867111	0
RNASEH2B	0.4662862261122611	0
PML	0.4663277266171486	0
C8orf33	0.4663411215790615	0
METAP1D	0.466375045480399	0
DEGS1	0.4663958527478343	0
TPI1	0.4664005759581312	0
B3GNT9	0.4665671522386998	-1
SLC11A1	0.4666111376374185	0
SLC15A4	0.4667586323182502	0
DST	0.4667960156121463	0
GPX3	0.4670798919908892	0
WNT3A	0.4672095002402284	0
TSPAN7	0.467223094625085	0
CBX4	0.4672370202813894	0
BLVRA	0.4672945512001953	0
SUCLG2	0.4673056094932094	0
DDAH1	0.4673328758737663	0
SLC2A1	0.4673763316860846	0
GGT7	0.4674340561685288	0
SF3B4	0.4674621088853074	0
SUPT3H	0.4674634572526156	0
SNIP1	0.467464332518116	0
SMG5	0.4674795164985748	0
SUMO2	0.4674867293335432	-1
PKMYT1	0.4675612506887278	0
RASSF4	0.4675871979210994	0
PDZD2	0.4676595650903586	0
TERF1	0.4676717282337828	0
ASNS	0.4676908760139203	0
CSNK1E	0.4677473286341989	0
PRDM2	0.4678955107104504	0
FGFR4	0.4679949246108447	0
HSD17B3	0.4681041479553067	0
CASP7	0.4682659996788963	0
EFS	0.468292841180633	0
POLE4	0.4683001524144948	0
ALG11	0.4683657074808311	0
BRAP	0.4684278316503704	0
GRAP2	0.4685339897214425	0
SLC37A1	0.4686241174522873	0
DCAF13	0.4686262805060696	0
SLC2A3	0.4686426695834025	0
PARP1	0.4686585836256395	0
GLT8D2	0.468678432824504	0
PAQR8	0.4686854441039787	0
SUMO1	0.4687743808112437	0
HAGH	0.4688646234656331	0
FZD1	0.4688887878674607	0
ACP6	0.4688930962980691	0
ALAS1	0.4689059134686809	0
PGAM2	0.4689584834138938	0
ELOVL7	0.4689844198862112	0
ASRGL1	0.4691535405006958	-1
MAT2A	0.4691680521087042	0
RAN	0.4691840596440304	0
MGST3	0.469322286151358	0
LUC7L2	0.4693298303951977	0
GTF2A2	0.4693601170085479	0
OTUD4	0.469363645030488	0
CCL2	0.4694989044062179	0
ENO3	0.4695080405794102	0
STAG2	0.4695980108260482	0
MRPS18B	0.4696660611212947	0
PEBP1	0.4698542055812038	0
SLC16A6	0.4700171669686768	0
ACSS1	0.4700198116644086	0
MYL12B	0.4700783287869013	0
S100A1	0.4700868331387084	0
MIA3	0.47024210506864	0
INCENP	0.4702570365538351	0
AMER1	0.4703018239174165	0
PPM1L	0.4703125209505839	0
IL10RA	0.4703290075453427	0
NIT2	0.4703880417204527	0
ALG1	0.4704442025415693	0
UNC13B	0.4705116496563656	-1
USP39	0.4706004647533164	0
DNAJA1	0.4706434217604687	-1
ABHD10	0.4707077477337487	-1
SDSL	0.470809299719837	0
TOE1	0.4708533847496667	0
PFKL	0.4708640946890808	0
CYP19A1	0.4709127500235683	0
TUBB3	0.4709131906675272	0
VDR	0.4709139552265574	0
CYP2S1	0.4710184852792882	0
IRAK4	0.4710573792552073	0
SPEF2	0.4710733256061271	0
MAP7D1	0.4711421156753141	-1
HNF1A	0.4713308896123805	0
DDX27	0.4716893503757065	0
DCAF17	0.4717625193720661	0
GRIN2D	0.4718119674417198	0
CDH7	0.4719362778354735	0
GRID2	0.4719432194837243	0
PEX6	0.4720886639517599	0
GORASP2	0.4722064245258563	-1
CDH4	0.4722888078304791	0
MYO1D	0.4724403850068945	0
SSH2	0.4724462155067048	0
POLE2	0.4725612280614206	0
LMNA	0.4726076687948663	0
IRAK2	0.4726380253754328	0
MINPP1	0.4726758778682125	0
ALPL	0.4726823086913454	0
PAX2	0.4727455154113805	0
GATAD2A	0.4728516417111559	0
CYP11A1	0.4729261210971825	0
ZFP1	0.4729742407174381	0
NRP1	0.4730527911771305	0
TPM1	0.4731375743552747	0
CLNS1A	0.4731866422547029	0
PIP4K2A	0.4732966434363007	0
PLXNA1	0.4734605588931752	0
ACTA2	0.473503779758286	0
IPO9	0.4737057500485317	-1
CHAF1A	0.4738886641091677	0
RYR2	0.474115099616742	0
MBOAT2	0.474134349562697	0
USP22	0.4741575714205527	0
TUBGCP6	0.474196899657688	0
FGF10	0.4742903242446817	0
ALDOC	0.4743081799090177	0
DVL1	0.4743125163348114	0
IKZF2	0.4743799662844324	0
GALNT12	0.4744179033408601	0
EMG1	0.4745912933021408	0
MBOAT1	0.4746441310867181	0
RAB11B	0.4746522621370147	0
PEX1	0.4747534290297313	0
ARRB1	0.4748407636338335	0
SYN1	0.4750474226468848	0
LTV1	0.4751256143593986	-1
PSIP1	0.4751750326785243	0
MVK	0.4752050258464509	0
ARNT	0.4752294152450742	0
MVP	0.47530990107922	0
MRPS24	0.4753163670761232	0
GPI	0.475321817146796	0
FERMT3	0.4753313993299206	0
CNKSR1	0.4754126060073963	0
IFNLR1	0.475491683020305	0
ANKFY1	0.4755362598503516	0
MSMO1	0.4755708778960328	0
CAMKK2	0.4755721372294252	0
ALG10B	0.4755826128092649	-1
BAD	0.4756327620080724	0
SRPX	0.4756697678225382	0
XAF1	0.4757034501411802	0
TPPP	0.4757521301529472	0
VIM	0.4758246415523037	0
RLIM	0.4759058516408924	0
TTC39A	0.475976693279995	0
KNDC1	0.4759963197791863	0
RIPK2	0.4764881144258276	0
COL27A1	0.4765588758258341	0
COL7A1	0.4766138825340045	0
DHX38	0.4766234307053291	0
SMG9	0.476684935498764	-1
DMPK	0.4767075588810748	0
MYH2	0.4767651197238212	0
ATP1A2	0.4768217749397782	0
NOX5	0.476887344551633	0
POLR2M	0.476978442728276	0
IL18RAP	0.4770511390325329	0
DLST	0.4771260483624728	0
RAD18	0.4772467435780605	0
CSGALNACT2	0.4773515128684403	0
ARSB	0.4774743200110249	0
B3GNTL1	0.4775162943416102	0
TTC7B	0.477713180781931	0
DDHD1	0.4777625290219461	0
LGALS12	0.4778472456393439	0
SOAT2	0.4778706966795541	0
ANKRD40	0.4779003647254176	0
UPF2	0.477906387594957	0
GALNT7	0.4779905521740958	0
HLA-E	0.4780198645591139	0
SUV39H1	0.4780900010031514	0
GNE	0.4781420799257005	0
PLEKHG4	0.4782301987417728	0
XKR6	0.4782349920228522	0
HSPA1L	0.4782514753462264	0
RAD54L2	0.4783491912721107	-1
VANGL1	0.4783737943235496	0
BLNK	0.4785740878743403	0
ZMYND19	0.4785920467032718	0
LAMB3	0.4786953715223161	0
GOLIM4	0.4787058274581737	0
PRKCQ	0.4787471801958802	0
PFKFB3	0.4788250393466982	0
RBCK1	0.4788379877526941	0
CABP1	0.4788999733484867	-1
DDX41	0.4789535516327886	0
CNKSR3	0.4790329686771628	0
TP53BP1	0.4791717269928079	0
RRP7A	0.4792209888436399	0
MGST2	0.4793009058248537	0
DCAF12L1	0.4793973001020147	0
ACTN1	0.4794551296788326	0
PYCARD	0.4796194744619286	0
INTS3	0.4796196020251493	0
BBS7	0.4796715497323516	0
PCM1	0.4799004127788547	0
SLC28A2	0.4799351196799541	0
TESK1	0.4801360307606376	0
CACNA1A	0.4801917196715322	0
CAMKMT	0.4804762868622754	0
SLC11A2	0.4805275111363824	0
ALDH7A1	0.4806519283101079	0
ST8SIA4	0.4807045105132898	-1
ZNF397	0.4807888728793107	0
RTN3	0.4810241234166358	0
ETV6	0.4810437178416802	0
PSMG2	0.4810680322821661	0
CENPT	0.4810777379244071	0
CYP8B1	0.4811678794774114	0
CYP1A1	0.4812442683662259	0
METAP2	0.4813590212455502	0
MMP9	0.4813898535003736	0
TBC1D4	0.4814404207023198	0
CDKAL1	0.4814502165028751	0
PITPNM2	0.4815787822521213	0
SLC12A6	0.4816030530019876	0
ASS1	0.4817299385710995	0
CYP3A7	0.4818003163303021	0
AKAP8L	0.4818574238292955	0
ADD1	0.4819124563339828	0
TTC16	0.4819585290310007	0
GALNT11	0.4819684184492494	0
KLHL8	0.4819814475602571	0
AKT2	0.4819846481533782	0
TSTD2	0.4820129528003592	0
CDH24	0.4820633822677815	0
GALNT15	0.4821040794797204	0
SRD5A3	0.482233576424536	0
SERBP1	0.4823425403307864	0
TYW3	0.4824033485809448	0
CD151	0.4824612413823453	0
ITGAD	0.482494965465815	0
ACSL4	0.4825191856992482	0
AANAT	0.4825221813869079	0
ZFP36	0.4826104052083049	0
PRSS8	0.4826112529901539	0
CDC14B	0.4826208139267258	0
FABP7	0.4827192834658938	0
BAG3	0.482734736503447	0
GRIN2B	0.4827410395239674	0
AXIN2	0.4827807439627811	0
ZACN	0.482812489116557	-1
BBS5	0.4829080015209659	0
HCN2	0.482978495051059	0
SLC41A1	0.48299320519466	0
ZP1	0.4831219479197916	0
CDH10	0.4831685729236525	0
NMI	0.4832342764182662	0
PMEL	0.4832654171758508	-1
TRAF1	0.4833004101168824	0
KHDRBS2	0.4833641563379179	0
CCIN	0.4834953768448639	0
NAV2	0.4835436662595084	0
OPTN	0.4835468762781653	0
GABPB1	0.4835663175911314	-1
MGAT5	0.4836344404016568	0
B4GALT5	0.4836470433693031	0
CTDSP2	0.483798619941775	0
PDP2	0.4838766735140408	0
INPP4A	0.4838770958750475	0
TLR7	0.4840322757089778	0
SETD1A	0.4840962464048896	0
CXCL10	0.4841339759428346	0
TRAPPC2	0.4841488387505452	0
PTPRJ	0.4842235114016544	0
POGZ	0.484289554751158	0
SLC16A14	0.4845023606815081	-1
TAGLN3	0.4845152768526277	0
DEAF1	0.4845971770238876	0
CNTFR	0.4846269270143024	0
TAPBP	0.4846927303345303	0
KCNIP1	0.4846955057854727	-1
CEP89	0.4847359086084078	0
CDC37L1	0.4848797431211751	0
TBC1D23	0.4849049882802853	0
EIF4EBP2	0.4849180000572129	0
NAA15	0.4849457627026785	0
CYP20A1	0.4849458546185469	-1
FBXL18	0.4849690836716129	0
NT5C1A	0.4849722830826851	0
PIM1	0.4850004968145382	0
DCLK2	0.485065932219638	0
DGKI	0.4850824271535588	0
WT1	0.485118428744377	0
SLC2A14	0.4852096228048985	0
NAT1	0.4852189161891151	0
COL5A1	0.4852377637036029	0
NCOA1	0.4852381133289575	0
ENPP4	0.48529147776965	0
GNAQ	0.4852932536773232	0
HGF	0.4853104232642847	0
ASB6	0.4853730149163321	0
ANXA1	0.4854254333281574	0
UNC119	0.4854647546243329	0
S100A10	0.4855307719170116	0
CHEK2	0.4855524164276368	0
RHOB	0.4855702091095264	0
ARMC6	0.4857064591647233	0
XIAP	0.4858281780022402	0
DUSP8	0.4858842369310158	0
MET	0.4859222238900303	0
GALNT1	0.4859627238819969	0
TUBB4A	0.4859672576538191	0
DIS3	0.4859889468294639	0
IFI30	0.4860699704464146	0
DLL4	0.4861638529138721	0
MYL7	0.4861734844966764	0
NR0B2	0.4862591620570173	0
TRIB1	0.4862703233669465	0
NMT2	0.4862718057775949	0
DERA	0.4863737558641133	0
NDUFA4L2	0.4863802760787352	0
RBFOX1	0.4864855781590935	0
IL12B	0.4866254641415743	0
CYP4F11	0.4866414639620874	0
AXL	0.4867026239598463	0
INTS10	0.4867549836252657	0
UBD	0.4867968676320005	0
HMGCS1	0.4868123993977882	0
PCSK4	0.4869560630951734	0
CPNE1	0.4869778991342031	0
ALG14	0.4870056414538687	0
TRPC4AP	0.4870159874396936	0
UCN2	0.4870297009751069	0
NPY	0.487344457454248	0
CAPN1	0.4874295650655753	0
DLG3	0.4874800170842897	0
DHX33	0.4876102062686959	0
ZDHHC16	0.4878926285407382	0
INSIG2	0.4879037533835247	0
P4HA1	0.4879965537711264	0
WNK1	0.4880302329217819	0
ECHDC1	0.4880477405591875	0
SACM1L	0.4880505357908345	0
LIMS1	0.4880515800806675	-1
GRIA3	0.488076564016446	0
ACSS2	0.4881487315732895	0
BANF1	0.4882500465018403	0
PSMF1	0.4883428823536836	0
GALNT10	0.488349811470524	0
TRIB2	0.4884161406757769	-1
MUC4	0.4886949355742221	0
BTD	0.4887328682156451	0
SNRPD2	0.4887375229080263	0
NKX2-5	0.4888365025023042	0
ALDH1B1	0.4890104084980999	0
TNFAIP6	0.4890546044657903	0
HSD17B10	0.4891197827941883	0
WDR41	0.4892545919134652	0
MAGED2	0.4892775399984752	0
NUDCD1	0.4894109787720737	0
XKR8	0.4895950285598346	-1
HCK	0.4895988901848658	0
MICA	0.4896441087359853	0
ZRSR2	0.4896870596256168	0
TP53I3	0.4896884206748851	0
TJP1	0.4901197441567358	0
BCAR1	0.4901670256772272	0
SEC61B	0.4901710881870007	0
MFAP3	0.4902429100895537	0
SRD5A1	0.4902832365609995	0
FHOD1	0.4903290285959553	0
MZB1	0.4904257816946513	0
EIF4H	0.4904544363488215	0
TIMELESS	0.4904652497583509	0
BEND3	0.490482474549265	0
STX11	0.4904944853605363	0
GALNT5	0.4905030925908997	0
TSC22D3	0.4905598289003403	0
CCT8	0.4907189163554488	0
PPM1D	0.4909071864621493	0
CCDC112	0.4909093309678254	0
GLB1	0.4909261777319744	0
CYP27C1	0.4909468387480566	-1
NR1I2	0.4910460580587568	0
CCDC136	0.4910968695241746	0
IL17RC	0.4911316437725799	0
SIRT6	0.4911326384300407	0
SRGAP3	0.4911983742796378	0
WDR61	0.4912186164037109	-1
MAPK8IP1	0.4912474174293907	0
NAT2	0.4912898126176374	0
ARAF	0.4913371606025933	0
TLE1	0.4914586766350654	0
SPNS3	0.4915257067248376	0
NCK1	0.4915775558919981	-1
PPP1R1A	0.4917263926438761	0
VIP	0.4917742090398053	0
APOBEC3B	0.4919410514637677	0
MICB	0.4921873486028105	0
CYP4F22	0.4921893143437718	0
DPY19L1	0.4922497560056649	0
SLC3A1	0.4922674834857699	0
TNFRSF8	0.4922879850767569	0
CRAT	0.4923194346660762	0
GTF2B	0.4923547798564296	0
LDHD	0.4924719891038316	0
PIGL	0.4925155368755468	0
SLC16A11	0.492539587436438	0
GALNT9	0.4926202151213071	0
RGS11	0.4926354513169319	-1
SLC43A2	0.4926760883560365	0
TRAF2	0.4926869787452353	0
MUC3A	0.492703263660965	0
NTM	0.4928587566940997	0
MFGE8	0.4929221786853939	0
LRP6	0.4929611800775285	0
BDH2	0.4930418957059147	-1
IL18BP	0.493063364864317	0
OMG	0.4931154686159066	0
APOA1	0.4931377629117753	0
BBS2	0.4931981103433283	0
DHX16	0.4932993723376067	0
SHARPIN	0.4933572356373994	0
GALNT3	0.4933573381384297	0
TRAF3IP3	0.4933623510728317	0
