gene	p-value	label
PI4KB	0.0001074113867385	-1
TSC2	0.0001238856730014	0
HMOX2	0.0001258647427824	0
MAP3K13	0.000129978814546	0
PDGFRA	0.0001299994283082	0
RAP1A	0.0001315787502633	0
ZYX	0.0001426784360568	0
ERBB4	0.0001456742373503	0
MAPKAPK3	0.0001472195478821	-1
DNAJB6	0.0001507624968307	0
MDH1	0.000152701956663	0
ADAM17	0.0001771998465722	0
SLC7A1	0.0001783386838161	0
ADAM15	0.000193148646412	0
EIF4A2	0.0001969908104196	0
AGT	0.0002036136249147	0
DGKZ	0.000206921048298	0
TLN1	0.000210979563363	0
RASD2	0.000213262881694	0
WASL	0.0002160463028354	0
SCNN1G	0.0002353340187009	0
EIF2S1	0.0002387744544947	0
AP2A1	0.0002411859334859	0
CABIN1	0.0002683335353753	0
UTRN	0.0002733833868001	0
JUN	0.0002811234022269	0
WNK4	0.0002871181708454	0
MYH2	0.0002900640589546	0
CREBBP	0.0003354940144317	0
NKX2-5	0.0003695555940337	0
GATA4	0.0003765985214434	0
POLR1D	0.0004033170690866	0
PRKCG	0.0004062842740599	0
SERPINB5	0.0004069567930266	-1
FOXA1	0.000409157070085	0
IL2RG	0.0004102243909063	0
PIK3R2	0.0004164592020357	0
NPPA	0.0004322644395275	0
ILK	0.0004439024857028	0
FGF2	0.0004595079703843	0
AIFM1	0.0005343021449172	0
CEP55	0.0005416696017313	0
SLC9A3R1	0.000568165362099	0
TBXAS1	0.0005774454624168	0
KEAP1	0.0006030565780027	0
KCNA3	0.0006063057755313	0
XRCC5	0.0006293283493774	0
EIF2B2	0.0006352342789725	0
MRAS	0.0006843306115766	0
FOS	0.0007177169123174	0
SERPINB3	0.0007257370356043	0
PI4K2B	0.0007490552702239	0
GALNT12	0.0007506009762158	0
FBXW11	0.0007544577767832	0
EP300	0.0008090189700783	1
BIRC5	0.0008614448285829	0
EIF2AK3	0.0008883797928615	0
CUL4A	0.0009206905444979	0
GRB7	0.0009450681859679	0
DUT	0.0009720322524552	0
MED31	0.0009895256991732	-1
TRIM24	0.0010093331955438	0
PTPRB	0.0010101668691078	0
GHR	0.001027413320435	0
ITGB3	0.0010477439189206	0
NGFR	0.001048758805647	0
CAMK4	0.0010517709037104	0
ARHGEF1	0.0010548665479819	0
TAF1	0.0010583066353743	0
RPA1	0.0010641045685848	0
ACOX1	0.0010843959925055	0
HSPA5	0.0010947447477741	0
FGR	0.0010995364403569	0
EIF4G2	0.0011058313183882	0
PTGS2	0.0011113766636072	0
PRKCQ	0.001125116908739	0
KIT	0.0011257028887057	0
SLC2A4	0.0011371496835223	0
CHN1	0.0011822343393596	0
MAPK14	0.0011854996407499	0
VAV2	0.0011920682269053	0
AR	0.001222574516478	0
NFE2L2	0.0012229815048344	1
JAK3	0.0012621367497383	0
NANS	0.0012632542326554	0
SLC17A5	0.0012688575087204	0
SHC1	0.0012831974451683	0
FLT4	0.001292890597111	0
CHUK	0.0013088626481977	0
ELAVL1	0.0013501041696496	0
FBXW7	0.0014213641261024	1
RABGEF1	0.0014274541874171	0
SERPINB13	0.0014457549478462	0
CD28	0.0014557754437173	0
MED21	0.0014713523533117	0
SRA1	0.0014774604089925	0
PRKCZ	0.001492989784309	0
LAMA3	0.0015119904147463	0
DNAJC27	0.0015463048354382	0
FABP1	0.0016628133466329	0
RARA	0.0016928126247741	0
PLD1	0.0017574210225257	0
GADD45GIP1	0.0018405387541365	0
DPF2	0.0018408086774204	0
EEF1G	0.0018552989780919	0
NMI	0.0018870028854726	0
PARP1	0.0019949233840887	0
KCNA1	0.0020134441950098	0
LAMA2	0.0020276483023056	0
MAPK8	0.0020450443572311	0
EIF4A1	0.0020589782271687	0
RASSF2	0.0021112550491267	0
SOCS3	0.0021708905783411	0
