gene	p-value	label
SMURF1	0.0010958233431838	0
IPO4	0.0011204452134861	-1
RPS3A	0.00112522548625	0
SSH2	0.001145516094831	0
UPF2	0.0011578866712743	0
GSPT2	0.0011912087696285	0
HLTF	0.0012197758254636	-1
USP50	0.0012729136405703	0
PERP	0.0012789435974163	0
CUL2	0.001309409769886	0
NEXN	0.0013225220650759	0
DSCC1	0.0013239259057125	0
BNIPL	0.0013539416797593	0
KAT7	0.0014186841269175	0
LUZP1	0.0015424620181812	0
MKRN3	0.0015804778787632	0
BAZ1A	0.0016019238421549	0
SNAPC1	0.0016391426327957	0
TRIM29	0.0016590439600781	0
RANBP3	0.0017398026336194	0
KHDRBS3	0.0017479518620033	0
EMC8	0.0017827099294704	0
SYNPO	0.0017893628735016	0
HDAC10	0.0018254335249612	-1
EOMES	0.0019697104510115	0
FAM118B	0.0021147979423931	0
PRDX4	0.00221116075327	0
KRAS	0.0022213630199158	1
DAZAP1	0.0022417768428808	0
FAT4	0.0023264541221724	1
DSC3	0.0023443994961745	0
CCDC85B	0.0023721594449718	-1
MYO5C	0.0023798927302118	0
VANGL1	0.0024755434091603	0
FAM200B	0.0024797357545543	0
RPL32	0.0025666935048982	-1
STOX2	0.0025756132644134	0
GTSE1	0.0025772313905297	-1
HORMAD1	0.0026168696316586	0
AIRE	0.0026526283302742	0
ZYG11B	0.0026632943415075	0
RPL22	0.0027025076813264	0
RPL31	0.0028220563584381	0
DIABLO	0.002898498568623	-1
RPS15A	0.0029973292938387	0
MTSS1	0.0030093000233911	0
GSPT1	0.0030797805524007	0
RPS20	0.0030841183160432	0
RPS12	0.0031101499479979	0
MCM9	0.0031856712410964	0
MPZL2	0.0032314477287166	0
UPF1	0.0032591649491026	0
GDAP1L1	0.003269190643315	0
GORASP2	0.003350220324248	-1
HCCS	0.0033650968806289	0
ZBTB17	0.003451012870239	0
MAST1	0.0035125237716629	0
RUNDC1	0.0035213597734334	0
CDC20	0.003594616395016	0
HNRNPK	0.0036052999805523	0
RUSC2	0.0036717343046177	0
CHST3	0.0037025163107616	0
TACSTD2	0.0037471337346468	0
ADARB2	0.003786801892106	0
CHMP2A	0.003899388502211	0
UBN2	0.0040843322087414	0
SMTN	0.0041088443830486	0
DQX1	0.0042164321369571	-1
CAPG	0.0042231993669984	0
TSG101	0.0043166225739464	0
TP53I3	0.0043272362125939	0
STEAP3	0.0044514694147828	0
CAND2	0.0044893117365019	0
ZFAND4	0.0045063032697207	0
RPS18	0.0045734018442716	0
RPS4X	0.0046447743535938	0
PALM	0.0046563354040011	0
CUL4B	0.0047899819469813	0
PSMB1	0.004847315702756	0
TPT1	0.004858052068983	0
ELF3	0.0048694075103993	0
CDAN1	0.0049168927152427	0
GTF3C4	0.0049792074545989	-1
TNPO1	0.0049865224283987	0
TP53BP2	0.0051175149333549	0
BDKRB2	0.0051193281945283	0
RPL23A	0.0051534721223959	0
RPL13A	0.0051816371134657	-1
LRRFIP2	0.005211110889365	0
FRMD6	0.0053221334854003	0
OPHN1	0.0054123535013182	0
HUWE1	0.005468318767935	0
NAGLU	0.0055256677764089	0
DNM1L	0.0056495188925892	0
VCP	0.0056913879777048	0
USP38	0.0058651163655709	0
PSMD12	0.006001468393806	0
FAM120B	0.0060033937761598	0
TSKU	0.0060190030500363	0
ANKRD11	0.006051888240373	0
ANTXR2	0.0061606391575142	0
TECR	0.0062094409749691	0
RECQL	0.0062202207844296	0
NCAPD3	0.00625048134001	0
OPLAH	0.0063958762393965	0
XPO5	0.0064101283507125	0
MRPL53	0.006512248351426	0
USP20	0.0065659531425401	0
RNF41	0.0065756394056817	-1
ACACA	0.0066196234830826	0
TMEM107	0.0066562061215972	0
MCC	0.0066647805335802	0
SNX16	0.0066866675923568	0
FCF1	0.0066988069408067	-1
MEF2B	0.0067249136620579	0
IPO9	0.0067700704629343	-1
GOSR1	0.0067774794473151	0
COPS2	0.0068244074513727	-1
SH3GLB1	0.0068359696386623	-1
RPL21	0.0068785267411722	0
WIPI1	0.0069387010434663	-1
DPH1	0.0070489693976262	0
SFMBT1	0.0070609894392383	0
CANT1	0.0070726096172955	0
GLE1	0.0071409685684725	0
ZBTB1	0.0071419158527607	0
TP63	0.0072980330559264	0
DHTKD1	0.0073049059940767	0
RPLP0	0.0073257381419208	0
MED12L	0.0074171273839365	0
GPX4	0.0074394776578481	0
FLYWCH2	0.0075328019018811	0
SCD5	0.007600996105436	-1
PPP2R3A	0.0076197425523937	-1
PSMA5	0.0076454335673951	0
PHF20L1	0.007791269556467	0
OSBPL11	0.0078308851591046	0
SERPINB7	0.007929456229443	0
TRUB1	0.0082244010714546	0
BHMT	0.0082272437573511	0
LRSAM1	0.0083139620077245	0
ADAR	0.0084074763991182	0
RUFY2	0.0084552452561201	0
INSRR	0.0085054160971983	0
TNKS	0.0085078400496684	0
MYO5A	0.0085521659176256	0
NOX5	0.0086303289771802	0
DVL2	0.0086739850589975	0
POLR3K	0.0087940962747395	0
XRCC5	0.0088741741283561	0
DNAJA4	0.0088944199779203	-1
PAN2	0.0089496520370085	0
SATB2	0.0093233877600496	0
CHD1L	0.0093483878736676	0
PTEN	0.0093629999174479	1
SIPA1	0.0093967481417167	0
UBC	0.0094563649555884	0
USF1	0.0097806499818737	0
TRIM4	0.0098169871441153	-1
SLC25A31	0.0099719011637288	0
CCS	0.0101018895540713	0
CUL5	0.0101787436476485	0
FAM110B	0.0101911293470902	0
SERPINB5	0.0103394619895093	-1
AICDA	0.0104757883409706	0
ING1	0.0104902492056586	0
ETF1	0.0105778733081214	0
ZNF709	0.0108039326607166	0
LAGE3	0.0108699961964494	0
CPA4	0.0108860035941188	0
KIF1A	0.0109608165794203	0
IAH1	0.0110335571205405	0
HYAL2	0.0111942722713485	0
ALAS1	0.0111963980046469	0
RPL27	0.0112050710974094	0
TMEM67	0.0112069388197652	0
TRAIP	0.0113038848656666	0
TCF7L2	0.0113178756762682	0
RNF8	0.011396814601574	0
UBN1	0.0115328250113752	0
HMGA1	0.0117307463218506	0
RPS2	0.0117521210628727	0
PRICKLE3	0.0117659731813341	0
ITFG1	0.011828088275039	0
RNF7	0.011856087612213	0
DHX32	0.0118583998689871	0
ASCC1	0.0119243120075957	0
UNC119	0.0120769302005362	0
KATNB1	0.0121434669691769	0
PAK6	0.0122273727431448	0
PRDX3	0.0122696368015474	0
UBE2A	0.0122864164650373	0
JMJD6	0.0123567015994478	0
TAGLN3	0.0124351251110689	0
TASP1	0.0125989474330116	0
CPSF4	0.0127936007895315	0
PPIF	0.0128354840473475	0
XRCC3	0.0128417237896058	0
YWHAG	0.0131819467699082	0
G3BP2	0.013184372999132	-1
CUL4A	0.0131989146556567	0
GNL3L	0.0133684708535695	0
UBE2W	0.0134094521269231	0
LACRT	0.0134263329308193	0
POLR2E	0.0134498735864952	0
NUDT2	0.0135897918125701	0
ANXA1	0.013713962036685	0
TSN	0.0139449915199137	0
RPS15	0.0140307825682854	0
ADAT1	0.0142230442711224	0
PIK3CG	0.0142619389677181	1
FAM81A	0.0143549024601899	0
FAM83D	0.0144875220385035	-1
EMP1	0.0144967010176569	0
RBBP4	0.0145293802332431	-1
KCNK15	0.0145697069984637	0
RNF123	0.0146732617006316	0
GAS2L2	0.0149160606857686	0
OSBP	0.0149526716345516	0
ALOXE3	0.0151681790275276	0
RNF31	0.0151995031460209	0
CCNE2	0.0152332422153325	0
AFAP1	0.0152600679970849	0
RPL19	0.0153043207479407	0
GCH1	0.0154543618187066	0
FAF1	0.0155216218387246	0
ATG4B	0.0156604627025161	0
TMEM126A	0.0157064326216614	0
SERPINB3	0.0157560716095181	0
HOXD8	0.0159075067040122	0
GCLM	0.0159927162421121	0
MAP3K15	0.0159944258925137	0
NXPE3	0.0160029322881562	-1
CRABP2	0.0161602230440976	0
LIMCH1	0.0162217518623043	0
RB1	0.0164692642531593	1
FMR1	0.01651526242152	0
ACD	0.0165175421090017	0
DNAJC9	0.0167052527824945	0
HIRA	0.0169542263556286	0
EIF4B	0.0170219999652473	0
DCHS1	0.0172373913843409	0
SERTAD2	0.0173519312612694	0
AMMECR1	0.0175801400162504	0
SERPINB9	0.0176170868075703	-1
C1orf87	0.0176799234877179	0
TCF12	0.0181155798490265	0
RPL10A	0.0182122740233118	0
RPLP2	0.0182786352698849	0
HYOU1	0.0182990353629777	0
PIK3CA	0.0183525765143589	1
HSPB11	0.0183929143001017	-1
SRPRB	0.0185894150475873	0
CSTA	0.0186585416757562	0
MDK	0.0187458381372596	0
SWAP70	0.0188122435775404	0
ARMC8	0.0188299479077595	0
FBXW12	0.0188730171328492	0
SNX22	0.0190773078857904	-1
MRPL11	0.0190959738192988	0
AP2M1	0.0191149090015598	0
TP53	0.0192013294235587	1
SNX29	0.0192061770503099	0
PRKRA	0.0194530026258483	0
ZNF135	0.0197355468749318	0
AMHR2	0.0200188356827893	0
TOX3	0.0202105554691123	0
ELOVL6	0.0202942259186196	0
CHIA	0.020454016677786	0
NUDT13	0.0204838065903787	-1
TFCP2	0.02063182070594	0
PRKG2	0.020646098365777	0
TIMM44	0.0207186851730786	0
FBXO32	0.0207844569765107	0
NAGPA	0.0208174028231098	0
RBM48	0.0208554705365285	-1
ABCF2	0.021323104063551	0
ACOT13	0.0213990160886533	0
PRMT3	0.0216375674996153	-1
ERCC8	0.021811360894341	0
SLC25A33	0.0219740340143707	0
PRIM1	0.0220284645337653	0
LYPLAL1	0.0223130212914712	0
COL6A6	0.0223182231721039	0
FAM83B	0.0224569326039013	0
TNPO3	0.0224804001090754	0
B4GALNT3	0.0224951849424162	0
DDR2	0.0225160305623391	0
PICALM	0.0227031310416244	0
ALS2	0.022801125777743	0
TRIM5	0.0230279708789695	0
STAG2	0.0230299025653801	0
PAX2	0.0230660464137477	0
PLEKHG3	0.0231560450440617	0
UBE2V2	0.023207378523653	0
CCDC138	0.0232097879845019	0
RALGAPA2	0.0235534829476392	-1
SCYL1	0.023570244680881	0
BHMT2	0.0235759172012823	0
CCDC71	0.0237094155298408	0
ARID3C	0.0237676093710709	-1
SLC11A2	0.0237800360646457	0
RHOT2	0.0238649086259605	0
PINK1	0.0238853600358665	0
IDUA	0.0239992122029493	0
BTBD1	0.0242742033129577	-1
ANTXR1	0.0244900136563952	0
SLC25A51	0.0246567359802494	-1
TRIM23	0.0246750565039898	0
LARP1B	0.0248526991470399	0
TXNRD2	0.0248653645719904	0
MEF2A	0.0251362667650175	0
PKP1	0.0253455206026451	0
TFAP4	0.0253621372031948	0
LMAN1L	0.025501418180091	0
APLF	0.0258208443828425	-1
CETN2	0.0258470944060862	0
HOXB9	0.0258654821927235	0
NGEF	0.025911801811001	0
RPL17-C18orf32	0.0259761943524729	0
LRCH2	0.0261886352531602	0
VPS13B	0.0262097214450942	0
HMGB2	0.0262906827020775	0
SLC25A3	0.0263286598073565	0
DHX29	0.0263302403123788	0
BOC	0.0265060124255317	0
WSB2	0.026564633639366	0
SERPINB1	0.0266429134888683	-1
IPO7	0.0267812302950999	0
DSP	0.0269480291286007	0
MEIS2	0.0269850179604616	0
SLC25A27	0.0271596418185734	0
MDM4	0.027166698260595	0
CLIP3	0.0272023212605924	0
RSAD1	0.0272376518619024	-1
HORMAD2	0.0273477531887931	-1
DRD4	0.0273595912245811	0
TH	0.027408084531557	0
MEF2D	0.0274095232058703	0
KCNK1	0.0274906284012692	0
HMGXB3	0.0275195668435813	0
SLC1A7	0.0276248173114784	0
PI4KA	0.0276503691380863	0
BCL7B	0.0276524212871875	0
PLA2G4D	0.0277518673379484	0
PCSK2	0.0279942384849462	0
PBRM1	0.0281834830274771	0
CENPE	0.0282117210671446	0
SEC14L5	0.0284704427429209	0
SPICE1	0.02852162958626	0
PSMA2	0.0286191557145788	0
TXN2	0.0286634208025626	0
IFFO1	0.0287123994161268	0
RPS21	0.0287729664301188	0
CCHCR1	0.0289036507935612	0
KCNAB2	0.0296201236030901	0
ATG16L1	0.0297804492225325	0
BET1	0.0298534438155477	0
RPS6	0.0298742867081475	0
SEC16B	0.0302319941360165	0
PIP	0.0304855799465709	0
TFAP2A	0.0305227313479628	0
MBTPS1	0.0308314941259254	0
SPRTN	0.030958989811407	0
CPSF3	0.030984885850981	-1
TNFRSF10B	0.0310339731809501	0
ACTG1	0.0310620199283637	0
MYO10	0.0311064312991728	0
RPL7	0.0311433546040059	0
ANGEL1	0.0311906245643956	0
POLA1	0.031521600482902	0
DSG3	0.0315892385719817	0
TFAP2B	0.0317262535181944	0
NAA20	0.0320182351278155	-1
DNAJB13	0.0321603756795044	0
SLC25A46	0.0323279337191303	0
JARID2	0.0325254208493981	-1
MAGEF1	0.0325458298002971	0
MST1R	0.0325981748654306	0
BRD9	0.0329239638077801	0
DIO2	0.0330771337037236	0
WWOX	0.0332721371178594	0
ERAP1	0.0332759893665274	0
GUSB	0.0332927445958865	0
CPVL	0.0333430723897496	0
TIMP3	0.033412341130158	0
KCNJ4	0.0335119679597554	0
